Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
BC1_1 - illumina_universal_adapter	1.4017685132093203e-05	1.7522106415116505e-05	1.7522106415116505e-05	2.1026527698139805e-05	2.8035370264186406e-05	4.555747667930291e-05	4.906189796232621e-05	4.906189796232621e-05	6.307958309441941e-05	8.200345802274524e-05	0.00011844943936618756	0.0001387750828077227	0.0001548954207096299	0.0002214794250870726	0.00038478545687595846	0.0006756524233668924	0.001230752754597783	0.0025189780182371486	0.004922310134134528	0.008843056665580997	0.01530310685870615	0.02440268716220445	0.03812039383247086	0.05758535140689548	0.08544339795416091	0.125132370752913	0.1831270385656656	0.26827606513205254	0.3948396415369522	0.5874825856545394	0.8878255072947683	1.3896873712782258	2.263262499867708	3.8161535738333554	6.3984655961500705	8.544322273309676
BC1_2 - illumina_universal_adapter	1.0513263849069902e-05	1.0513263849069902e-05	1.0513263849069902e-05	1.4017685132093203e-05	2.1026527698139805e-05	3.8548634113256306e-05	4.205305539627961e-05	4.205305539627961e-05	5.607074052837281e-05	7.219107843027998e-05	0.00010863705977372232	0.00012896270321525747	0.00015980161050586252	0.00022918915190972387	0.000393896952211819	0.0006798577289065203	0.0012552837035789465	0.002561031073633428	0.0050078180134402964	0.008962206989203789	0.015483934996910151	0.024692152360182174	0.03859699512696203	0.058161478265824504	0.086120452146041	0.12594119118503477	0.1841482269275386	0.2694570551044314	0.39582578568599497	0.5880313780274607	0.8875332385597641	1.387612753878676	2.2577998079717316	3.799954036010452	6.363605014995068	8.495305932824028
BC2_1 - illumina_universal_adapter	9.905904473797034e-06	9.905904473797034e-06	1.6509840789661724e-05	1.981180894759407e-05	1.981180894759407e-05	2.3113777105526413e-05	2.97177134213911e-05	4.292558605312048e-05	4.6227554211052826e-05	5.3491884158503986e-05	7.924723579037627e-05	9.311550205369212e-05	0.0001274559708961885	0.0002119863557392565	0.0003922738171623625	0.0007924723579037626	0.001483244096543209	0.0029044111917172905	0.005222392838585796	0.009638445053004515	0.016615503770715558	0.026444142189616972	0.04176065168700195	0.06296391001634871	0.09313993661806082	0.1348880408260626	0.1951430161656436	0.2802096406375599	0.40426062196928847	0.5874023046681113	0.8672058032222454	1.3202450800014054	2.1098526503313457	3.488614549633997	5.816016051263452	7.741444534463434
BC2_2 - illumina_universal_adapter	1.3207872631729377e-05	1.3207872631729377e-05	1.981180894759407e-05	2.3113777105526413e-05	2.3113777105526413e-05	2.6415745263458754e-05	3.301968157932345e-05	4.6227554211052826e-05	4.952952236898517e-05	6.339778863230101e-05	9.047392752734623e-05	0.00011490849189604558	0.00015651329068599312	0.00024896839910809875	0.0004279350732680319	0.000828133614009432	0.0015413587361228184	0.0029863000020340117	0.005324753851481698	0.009781750471058778	0.016783904146770105	0.026731413419357086	0.04228104186869209	0.06370817363914665	0.09413911218265114	0.13621080927013032	0.19681381205355736	0.28201449643268567	0.40623585932136363	0.5891087618121307	0.8679989359737806	1.3188285356616523	2.1036627808224857	3.4702866451765773	5.77613686103284	7.685522401740692
BC3_1 - illumina_universal_adapter	6.405354671534053e-06	9.60803200730108e-06	1.2810709343068105e-05	2.2418741350369187e-05	3.5229450693437294e-05	4.483748270073837e-05	5.764819204380648e-05	6.405354671534053e-05	6.725622405110756e-05	9.415871367155058e-05	0.0001351529835693685	0.00015565011851827748	0.0002190631297664646	0.000466309820087679	0.0010043596124965394	0.002239311993168305	0.0043357845771614	0.008581894188921324	0.01565212467536061	0.026229286844464794	0.041673878028467705	0.06174249474985104	0.08910232669384159	0.12402944464678249	0.1700570422454919	0.2279614484761597	0.3045534769610282	0.40766495485698184	0.546411342397081	0.7433631878374101	1.0282099506159965	1.4804478470257822	2.230838349473333	3.530281122049037	5.646452093263501	7.394126853437414
BC3_2 - illumina_universal_adapter	6.405354671534053e-06	6.405354671534053e-06	6.405354671534053e-06	1.601338667883513e-05	2.882409602190324e-05	3.843212802920432e-05	4.80401600365054e-05	5.444551470803945e-05	5.764819204380648e-05	9.287764273724377e-05	0.00013835566090513555	0.0001569311894525843	0.00021842259429931122	0.0004669503555548325	0.0010011569351607724	0.0022489200251756057	0.004366530279584764	0.00858509686625709	0.015623941114805862	0.026228646308997638	0.04177828530961371	0.06204546802581461	0.08962820631237453	0.12482434916151988	0.17112481486923659	0.22950962270026948	0.3066102363460578	0.4103507200707561	0.5495839145658918	0.7461136471333667	1.0300265092008436	1.4799840993475635	2.2259119911954555	3.513888538373647	5.611323206638407	7.3452604026482815
BC4_1 - illumina_universal_adapter	0.0	0.0	6.555655168735844e-06	6.555655168735844e-06	9.833482753103767e-06	1.638913792183961e-05	1.638913792183961e-05	2.2944793090575454e-05	2.6222620674943378e-05	4.982297928239241e-05	7.539003444046221e-05	8.85013447779339e-05	0.0001252130137228546	0.00020388087574768474	0.000388094785989162	0.0008581352615875219	0.0016369470956333406	0.0033086391636609805	0.006020058141450126	0.010239277808048517	0.017039458914578205	0.026192464661167193	0.040056364212009754	0.058454810443066905	0.08456532941462488	0.12151627977320449	0.17395299877137188	0.25092884619715133	0.35789550488886346	0.5172602042132475	0.7535941953082422	1.1370974004172214	1.7882739061553372	2.9295636480529654	4.838325251685533	6.441514656592985
BC4_2 - illumina_universal_adapter	0.0	0.0	6.555655168735844e-06	6.555655168735844e-06	9.833482753103767e-06	1.9666965506207534e-05	1.9666965506207534e-05	2.6222620674943378e-05	2.6222620674943378e-05	5.0478544799266e-05	7.801229650795653e-05	0.00010685717925039426	0.0001475022412965565	0.00023272575849012247	0.00043070654458594496	0.0009145138960386503	0.001700536950770078	0.003406318425675145	0.006135437672419876	0.010407102580368153	0.017381008548869342	0.02678575145393779	0.04106986850109632	0.06012125798695955	0.08709253448217256	0.12520252467458465	0.17882778395484383	0.25735994391768113	0.36626314314623787	0.5271926773593991	0.7649282675294696	1.149386631596534	1.8000511406659712	2.9385363732824143	4.842994844862224	6.443730468040018
BC5_1 - illumina_universal_adapter	0.0	0.0	6.920198759180682e-06	1.0380298138771023e-05	1.3840397518361364e-05	2.0760596277542046e-05	3.114089441631307e-05	3.114089441631307e-05	3.4600993795903406e-05	4.705735156242864e-05	7.543016647506944e-05	9.1346623621185e-05	0.00012179549816158	0.00021106606215501078	0.0004311283826969565	0.0012089587232288652	0.00264351592600702	0.00579289838131015	0.01150206235763421	0.021358501450335254	0.03763134883254863	0.059906084598599404	0.09224901753938217	0.13586633829862207	0.1943074168199029	0.27385510155668485	0.38288075694794876	0.5343355349715011	0.735392913661109	1.015538475889889	1.4014274432384537	1.9934781278813976	2.9487465167179545	4.533604900386507	7.050043140519065	9.097168725241259
BC5_2 - illumina_universal_adapter	0.0	0.0	6.920198759180682e-06	1.0380298138771023e-05	1.3840397518361364e-05	2.0760596277542046e-05	2.0760596277542046e-05	2.0760596277542046e-05	2.4220695657132385e-05	3.6677053423657616e-05	6.504986833629841e-05	8.096632548241398e-05	0.00011141520002280899	0.00020552990314766625	0.0004325124224487926	0.001220031041243554	0.002695417416700876	0.005895317322946023	0.011640466332817824	0.02161385678454902	0.038059709135741915	0.06054135884469218	0.09318255235199563	0.13708360126036195	0.19605061488734052	0.276329072613092	0.3859512491373972	0.5381430283288025	0.7398246089464882	1.0208047471456256	1.407068097247062	1.9990156709284943	2.9519526448030833	4.529432020534721	7.037388173048152	9.078176239746687
BH1_1 - illumina_universal_adapter	4.249530926152544e-06	4.249530926152544e-06	8.499061852305088e-06	1.6998123704610177e-05	2.124765463076272e-05	3.8245778335372896e-05	4.249530926152544e-05	5.099437111383053e-05	5.524390203998307e-05	6.884240100367122e-05	9.263977419012547e-05	0.0001062382731538136	0.0001427842391187255	0.00023457410712362042	0.0004241031864300239	0.0008456566543043562	0.0015672270055650584	0.003175249508021181	0.005792110652345918	0.01003909185994277	0.01654937323880847	0.025652718388812445	0.03926566575764951	0.05855768625619682	0.08594676298143519	0.12436592217859513	0.18026340207502045	0.2599565553455296	0.3738397346354916	0.5430314088355143	0.7932310411745975	1.1971744528909538	1.8694510953144714	3.047472912321256	4.9886926356351475	6.615767485045582
BH1_2 - illumina_universal_adapter	4.249530926152544e-06	4.249530926152544e-06	8.499061852305088e-06	2.9746716483067807e-05	3.399624740922035e-05	5.099437111383053e-05	5.524390203998307e-05	5.9493432966135615e-05	6.374296389228816e-05	7.309193192982375e-05	9.348968037535597e-05	0.00011048780407996614	0.0001342851772664204	0.00021757598341901025	0.00039265665757649506	0.0008023114388576002	0.0015196322591921499	0.0031208555121664283	0.0057173189080456325	0.009948151898123104	0.016505178117176483	0.025685864730036433	0.039430547557584225	0.05887045173236165	0.08642441025753475	0.12496340622681217	0.18104361595306204	0.26080901124931577	0.37484772337117495	0.5436535401631029	0.7925315683841528	1.1943680626673225	1.861511271732048	3.0271057604983915	4.9491414013992605	6.562010918829753
BH2_1 - illumina_universal_adapter	8.365950081212461e-06	1.115460010828328e-05	1.115460010828328e-05	1.39432501353541e-05	2.78865002707082e-05	5.57730005414164e-05	6.97162506767705e-05	0.00010318005100162035	0.00014222115138061181	0.00021305286206821069	0.00026436402256631373	0.0003084246929940327	0.0003770254836599749	0.0006491977263020871	0.0012861253924850622	0.0027629944468217683	0.005341937991856864	0.010468592201623859	0.01899014895434687	0.032199426402575934	0.052012227114908695	0.07750718112240096	0.11187729270604882	0.15524805111707046	0.2107377248157365	0.28212660777874404	0.3759875481198991	0.5018655371518597	0.6673719162585129	0.8983993009412112	1.219434269357658	1.714260696111186	2.528349625323954	3.900581280154893	6.109552395178481	7.919986380233268
BH2_2 - illumina_universal_adapter	8.365950081212461e-06	1.39432501353541e-05	1.39432501353541e-05	1.6731900162424922e-05	3.0675150297779024e-05	6.135030059555805e-05	7.250490070384133e-05	0.00010596870102869116	0.00014500980140768265	0.00020747556201406903	0.00026101764253382877	0.0003167906430752452	0.000387622353762844	0.0006648141664536836	0.0013078768626962145	0.0027942273271249615	0.005399941912419936	0.010583484582739177	0.019185912186247246	0.03254243035590564	0.052703812321622266	0.07859308144294233	0.11356498370243209	0.1576211922901077	0.21411199134849213	0.28672620713339464	0.38189167795721346	0.5096771036076905	0.6775019663468503	0.9100826290946271	1.2324968638144633	1.728017106694726	2.5426866328431306	3.9120788842165064	6.115931710980407	7.92322121426467
