Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
BN1	2819.4209666856	3143.2297313949744	3349.187197864837	3472.856407559724	3550.093581995334	3623.915911828008	3686.0777332795915	3743.9646677359056	3798.002497335751	3836.461162532113	3857.899900954824	3892.9192009350018	3922.2240644323247	3934.319566184216	3969.1585036687766	4017.2069175805404	4052.867812648577	4072.9355766664567	4088.0697713128084	4121.234236606899	4144.789721511344	4167.485954501328	4185.89844843863	4214.986532744581	4234.441925050487	4252.244220531786	4274.931475192647	4306.42271146467	4311.7699240478205	4325.058720025521	4341.731386004883	4355.296234051888	4361.33821140063	4363.969092493969	4373.029213722679	4383.553095636177	4404.10583962098	4415.261444316544	4426.3505404458465	4438.5507820462035	4458.21033156937	4471.038122524898	4483.881921563639	4508.324760196367	4527.12816377285	4530.965293509195	4550.918633576908	4573.733233642651	4598.648075724403	4617.936201112075	4622.941340990003	4623.897630069417	4630.408450015537	4649.929177009748	4669.172066637238	4689.943523390257	4712.635635099045	4736.808554240997	4770.718292101092	4791.275271839252	4813.1277675807505	4828.152448981966	4851.700521907881	4866.332981952786	4880.548513501279	4887.3251508841995	4895.126902670006	4899.8912433602545	4927.044304453346	4951.154333737504	4972.163119666411	5006.937844005638	5050.330894777082	5058.378678431554	5078.888608823129	5092.612704387346	5130.625488632499	5164.57892462478	5192.174192815199	5221.609458108605	5265.224053766861	5291.884610429487	5330.666747750458	5341.8835724056025	5343.864925488572	5330.040420498878	5319.689224126391	5294.142880549011	5254.730580075644	5188.52543844723	5091.926737552342	4957.60652356242	4775.417039305256	4547.716986767788	4267.0081766549265	3917.6255922554924	3403.473232833735	2669.122267207738	1624.3343590997058	492.99708024194877
BN2	2719.3192215955387	2991.601009675593	3147.86383167533	3271.8446019068692	3359.3170807202423	3440.034807324195	3499.105153534842	3564.210473949899	3638.5510514242264	3693.1306322128407	3742.2203764095057	3805.021247747005	3858.6990117637815	3897.923434581371	3928.0849968116436	3953.5197633010466	3979.4988686372753	4007.6566942861496	4052.802899810504	4104.614423809244	4132.10044887643	4161.00285463417	4188.961877558043	4223.182739951782	4251.742056068545	4265.0929881943985	4288.55563990986	4316.024192335795	4331.139522114293	4352.550388486317	4372.279926504076	4397.429655101958	4415.374899312684	4433.380234874708	4448.827691094804	4480.675463410349	4497.049863668756	4502.733219054571	4512.276030901584	4531.73738924548	4553.947461861168	4578.004869229268	4599.317850629828	4635.485020403769	4656.382963905755	4658.704899777443	4667.42737175481	4672.68441889176	4701.352413881643	4734.601187114335	4767.251656614347	4803.1896441375275	4832.92426409401	4856.639417876371	4876.472240249942	4891.607722644981	4907.7612534297805	4927.7965915185605	4946.636656169803	4963.357372392246	4991.308205193105	5007.696282739256	5027.558932485438	5052.297820105262	5089.758909618493	5128.54055283366	5160.55422365291	5187.863698635457	5210.243739621835	5229.756416295735	5245.120035754847	5272.7851624466675	5320.689901725999	5361.564721218009	5391.334238829489	5413.006753978082	5452.098498823557	5507.400231168872	5539.604411889048	5565.712548432499	5588.953559920967	5616.80845594771	5640.970758728235	5651.3413126614405	5654.010196235273	5646.460185232479	5649.0998434769745	5631.762624008006	5609.070678843736	5553.27252568756	5462.943596407644	5352.574204183151	5217.664828054745	5019.510619961941	4751.952524606532	4377.40470405821	3806.623448996651	2970.6922550616964	1786.7882975500281	537.1180775585792
BN3	620.0054517700484	691.488834349284	733.5040327601737	765.8650186700381	791.7568790678821	810.981024503009	829.6832990840716	847.350282808871	864.4779142351157	880.2279404813466	894.3306846273704	906.2438630449392	913.2042381700305	921.4580795344339	928.197476870357	939.2181624195363	954.7150887116007	965.0731791382613	978.3505021260589	986.5433745003371	997.2744008990817	1004.189661532515	1014.3958536407471	1022.2731786531198	1029.5724608920827	1035.0844108766537	1048.5478325065606	1059.4521679773397	1070.7188304432107	1081.8241396934102	1099.3718778480063	1111.5741164075873	1120.4083639429118	1126.831728820564	1141.056373037107	1153.737139768641	1165.8956676615855	1180.466299087089	1198.8375639219687	1218.1209696781486	1230.3685916908744	1246.8567818892461	1262.580147872762	1275.6477083571451	1289.7954762900686	1305.6342192800405	1326.4113015627624	1347.5161158218903	1366.0880465234777	1382.922570966573	1400.5115063603305	1418.9307327840013	1432.7156775501794	1457.4715288970267	1481.7619515633075	1504.8203332548144	1524.7532331412244	1544.8933454891664	1564.7960207832843	1589.4372584576142	1615.1935171055504	1646.9408191561033	1678.054891703332	1705.4884897788136	1732.9885471032912	1766.066551638071	1797.319018770712	1827.4740928223925	1852.2134229250273	1883.9099158980944	1918.6616324517267	1954.3499260359972	2000.4561196684128	2040.5789791271336	2077.5428218685515	2117.7117282369404	2158.695835936358	2204.6109637167547	2250.081646469482	2294.2804507501673	2343.447938662668	2383.1929716456975	2431.641503726437	2467.2666298912977	2497.2001522175597	2535.1747234196087	2573.910061881134	2603.828395715881	2620.9809431461745	2619.965221484929	2595.360755290891	2556.6515492138888	2498.0944912627083	2395.4791765154323	2241.182959183	2036.8833681944848	1750.5160251547986	1349.783586185365	799.4445392069633	238.86247471172524
BN5	2419.6077259432564	2686.649159915955	2837.8811234597356	2930.5580897315917	2989.172769574564	3045.4328189074618	3097.587086535674	3141.1059600337235	3171.862694348153	3213.217208623926	3240.7086951476913	3270.821501759449	3298.3054206549973	3326.853997741717	3351.8621495752514	3374.6067919101233	3400.814044667553	3423.758810476651	3440.2454574012777	3459.924408702922	3470.1052869800756	3491.238117923128	3515.07062253319	3539.346765454011	3553.8705582270104	3566.2040944535247	3581.560603763914	3598.62885364791	3605.00108633665	3626.676331141778	3642.580809140311	3654.759405485778	3668.9605918796815	3680.072637770068	3693.6142595770057	3715.275962744687	3734.1198846150187	3747.9862211146415	3764.895073939471	3774.4434001807576	3781.203730116054	3784.5673486718783	3796.9254669568545	3812.9367036008566	3825.1678781711776	3835.7923227304404	3853.795967312245	3870.7703351229598	3888.335271533291	3906.864779354028	3924.793258439777	3940.912643705259	3958.525168717885	3982.309766879145	4006.211220896568	4027.832013309623	4039.9768876391327	4038.690301443814	4049.368302707242	4072.6447282047416	4099.475341295111	4129.067844230192	4158.250930486402	4175.977830076104	4187.802724846309	4191.378225838965	4203.026375225333	4236.8900348090865	4267.948000064187	4285.111533288796	4303.824763617436	4341.041013670664	4368.398525377937	4386.2084166418235	4408.51640852124	4436.4406130571115	4465.40981183352	4488.751352156051	4503.648153471534	4524.252646526368	4545.8930181316655	4548.684688579565	4571.797799470029	4592.0241302451495	4620.980045936623	4628.004087058888	4627.089761372055	4606.542455439462	4574.341592125522	4521.693664495747	4428.686825516949	4307.7923367834055	4169.407835900757	4000.4297091499934	3748.0853630211504	3416.2501319557664	2954.412566877557	2303.572741569122	1394.9620213446005	423.38358880999834
MC1	1922.0801191972066	2100.817658146418	2208.0572282113385	2273.9768081280126	2319.435253954874	2366.990295191895	2411.700300313176	2474.9992052419034	2526.4002581291325	2567.4058221374034	2601.652683303027	2628.6120517362947	2658.4164845442956	2688.8119708410422	2717.8900946994463	2739.357546451092	2758.383884111155	2766.588440942023	2774.645047573651	2787.9564365164624	2803.9471202670434	2824.9645891110686	2854.9726454330776	2880.542771673546	2894.991867298137	2902.419279407834	2906.3842232902675	2920.852053207735	2935.4027123045644	2952.251940371794	2970.4498388001834	2985.104476887862	2989.0736167675145	2985.7825413503037	3000.3032041518773	3022.1449306610994	3032.645834593217	3035.564808460121	3046.134273732052	3052.6352009270254	3054.0186706599375	3060.114587706925	3070.8267460366396	3086.9064716896382	3098.907682340953	3103.925842125989	3116.8149346518335	3137.9608039235227	3152.0740181789865	3158.341108556998	3161.1821033557994	3164.365728558125	3175.1161467887173	3197.4026969941833	3225.141924369817	3252.0650243352316	3263.6630157939353	3265.353069514328	3274.3217542205766	3275.0432541733335	3288.8752617457544	3302.146884047258	3303.3395422592534	3313.612397871115	3332.578134361555	3345.6123606616397	3357.6856016180172	3368.393927004841	3380.5619451260773	3388.878031586298	3399.5428822470985	3414.452297622272	3440.2900558062306	3463.666474420747	3468.058654769774	3467.3390361807196	3482.9563406249076	3483.2309633712675	3483.771227896857	3502.6625973518985	3508.3522072964656	3515.840731782417	3524.949731995376	3538.030324666251	3540.3571759770416	3531.8688315627055	3521.7705443344757	3512.7502164127673	3492.093153920722	3450.6438729185966	3392.0038046682093	3298.591099820179	3191.2094162396256	3054.611521163934	2842.0644068431	2571.825802373342	2217.455816947883	1741.5405018604702	1058.5283326446329	322.0595630804215
MC2	1977.7198956709947	2181.8001693076476	2314.3874122746442	2423.086604647828	2489.6329178358446	2540.6172682944066	2582.851627276363	2628.787114966455	2682.4058309297916	2727.3752162444835	2770.805812668416	2809.293477063567	2842.463988916451	2876.931445989331	2905.60695503928	2935.7380414935674	2965.4483532737263	2985.442344657449	3008.322566063303	3040.0162274845843	3054.538116621755	3076.201986455634	3093.680036971015	3113.134884636042	3124.53989639969	3134.778097439664	3153.6164081725396	3176.3709216788016	3185.024527355617	3200.3293614818217	3212.815353375824	3216.056056026791	3225.465469416379	3227.463826429975	3235.6269940825673	3257.633921366794	3274.40884592253	3281.644695652358	3298.7970310115547	3317.1791361513006	3340.5037875762505	3353.288875875965	3371.412018766052	3381.1934869124143	3382.259100281789	3381.8938524860605	3387.6047631559873	3405.478038700731	3426.143056848431	3435.794995385389	3444.1055227742563	3451.0035450754026	3458.024388533073	3474.360460438346	3495.968195781983	3519.6446357789646	3531.7642865234734	3537.090403749859	3552.188991020918	3568.922957635842	3594.994607984403	3612.914482320727	3632.7210167033486	3642.674728063754	3659.6053922771753	3666.55299089092	3678.4721450728407	3700.1715465537695	3724.655717141873	3749.138402410166	3758.5006538595653	3766.7002270782255	3792.0649955488348	3801.7622003154593	3807.9959185063376	3827.1902933522238	3861.219060343274	3893.998655752628	3910.3478773514057	3924.1381097407743	3939.367726517548	3945.465828945645	3952.485618956436	3963.9923411367495	3971.1058500978024	3961.83607057641	3958.695692162662	3953.0105009863883	3933.736878133996	3892.317310534228	3813.4477752623056	3711.1262217761873	3571.2405258315725	3408.4177856660954	3194.355177084397	2928.860479583722	2544.398617974392	1996.4831290503719	1208.1129529426596	366.80801413166876
MC3	1680.9943855078263	1837.602246651966	1917.5271858251858	1963.5385692112666	2007.348507543648	2060.1795744942233	2111.0953027442533	2162.545986285328	2205.024134824775	2250.198594753538	2290.4632968639503	2343.7855535865056	2372.262908247259	2402.7816572514507	2431.5434937330733	2465.7290442992035	2496.8906168190188	2522.168217056023	2550.1230231555933	2576.673854915938	2590.8026802703157	2605.355911929652	2637.126075073064	2666.458834281491	2683.2320352249703	2703.847471849507	2719.3125392744387	2731.402856684179	2742.915311349137	2759.232139965834	2775.5640756371254	2787.8009472109943	2801.8967058055464	2808.9229357290596	2820.496653246468	2841.599121925678	2862.453252123394	2881.49352317319	2898.84400156204	2913.6396482442187	2927.8403473298977	2937.146602791619	2953.0270397559116	2967.790078375302	2978.1858756726797	2984.6401339509143	2997.672365664565	3012.743561269532	3020.8228327130046	3036.779547211905	3049.269489959496	3056.7902717051566	3065.594441443061	3078.048091497192	3089.0195751006627	3101.5484013698583	3118.2259871787464	3131.9042332323484	3150.8409751141594	3165.114753443151	3184.7671750994377	3204.048690301409	3229.7115751795614	3243.3470866066527	3261.063845185041	3270.033889571482	3283.312261480479	3303.0284995841002	3315.7675554625825	3325.44197496135	3334.617598110496	3345.4972999752295	3366.8936918972704	3379.8836380122543	3393.675368310334	3415.1438474607917	3432.252044496453	3440.714944704338	3456.789546797868	3476.5506051078924	3495.100943239956	3519.0641449205696	3543.994723674049	3555.5083700600467	3551.758758997288	3552.450743977663	3541.9902226216873	3532.962383826672	3512.952580637621	3475.6101037364806	3415.914317807695	3330.1138067354955	3222.686831179015	3083.4271143730584	2893.214589512696	2651.0038849487505	2304.0719132295535	1802.3066704724529	1091.5937842673227	330.42246320985674
MC4	687.3554013225223	775.5326755827816	824.9965680820294	846.5107079622951	857.3892032925903	868.672473308622	882.2247188924231	900.9704199888209	916.8536997821659	925.5852887331413	931.4394996128261	938.6424219838356	945.6868090173382	952.4694974124843	957.7451725162573	960.3524375822368	967.6674246185926	975.7469515944986	981.7596066790209	991.007294471805	997.4215504052913	1008.4108367755732	1018.0945723771773	1027.8241389760933	1031.1632276986727	1035.0182002343095	1038.6859251980595	1038.5524800295593	1038.7457749752753	1047.0959543782235	1054.0262213500944	1060.617372609797	1062.7388015827219	1065.2567501101757	1069.5535078468024	1075.725297249338	1086.389871917788	1096.9453400083619	1105.4638220231673	1110.237333419429	1116.9241397028284	1124.2902783056993	1139.6185443868799	1148.791497602647	1151.8600786154848	1157.0276355445812	1164.5533920366584	1181.7162082526675	1193.1277625075309	1196.8534488387152	1203.2325997825258	1213.0329711947988	1223.9430393571636	1240.348363995152	1250.623781534853	1262.0092426863482	1271.5159189505007	1274.2743192655932	1286.5631920946998	1300.5959711075511	1314.094758160228	1328.284070031033	1338.0765522245167	1353.7932958796441	1376.4441253969928	1391.2163727632583	1404.2822932132501	1421.2071355612095	1433.5561781160013	1448.4408288509171	1462.0684163268713	1481.2773249266268	1502.4851074685307	1520.4613155031843	1530.965869097891	1545.2372238607102	1568.8548199986217	1592.550930385033	1618.2119686381857	1642.2384586491796	1660.8446745864053	1665.5535734751372	1667.0732851138955	1682.7298712912655	1693.6761203852222	1697.777460231896	1700.9075298492896	1709.4102636946775	1727.46110089825	1730.7660975518738	1710.0302750062801	1663.2001995642995	1599.073184114226	1515.7493146534384	1411.9863900353423	1267.9176500036767	1085.249108432263	847.9880281341078	513.8824802816055	156.41049821410357
MC5	1947.783221667329	2142.5382132333134	2265.246419933593	2360.961721548584	2440.1248219390322	2507.7159523763085	2556.3619862726164	2595.4143782596607	2635.0285635186533	2684.1301926217825	2730.295358202591	2768.688558347979	2799.1417634496024	2831.6748661712663	2852.952371417392	2880.312429784309	2906.805859237656	2932.966204849886	2965.9671361604005	2995.6522147093597	3004.1398320077114	3022.956484988018	3043.3456816344665	3060.975747784782	3077.1335854198396	3083.8708257874837	3099.4886931660385	3118.642866744486	3133.015779819063	3159.4149957711543	3173.3104973462855	3181.5047499893035	3197.298932710831	3208.218768042978	3224.9130709021047	3247.327801490842	3262.3722589453205	3278.115226775354	3291.0463837106154	3303.544525281517	3307.9789865112684	3321.3858354899326	3337.6896182497876	3350.995537478135	3368.7330921711396	3380.683229445482	3390.400604598902	3398.2812766009047	3422.0745527110726	3440.816712702283	3452.3475366517255	3471.118166724925	3496.8455470525587	3509.5354296596643	3513.781724900239	3523.240752426837	3538.91829618338	3558.1346214632176	3567.61374966073	3580.5337991804363	3606.059338398401	3632.4305365761606	3643.6222719128464	3654.2406836146024	3682.495948018185	3698.7823030914687	3722.310927598677	3743.126242155562	3760.4140162774447	3772.2123777395072	3789.6891062284553	3813.693733585171	3843.8690324930744	3864.8118520323455	3878.4012148521692	3888.58478248679	3907.5256819754172	3924.320147349253	3949.449300648473	3963.6118730591747	3970.1517499495426	3975.694124462444	3988.534327152223	4009.57356301641	4014.302802801562	4005.523467439018	4004.522397184945	3997.9856100243824	3970.822647963483	3925.024598673586	3858.0013988982632	3752.2888817939584	3615.568757009724	3462.4499903034384	3270.2794247713496	2999.31068333071	2591.811309941292	2014.4941618936175	1211.0515364253197	366.61620979104987
MH1	774.3527113382269	863.9226600357338	918.7344962103372	953.5821704386642	983.860027987663	1009.3987921219651	1030.3728170057648	1050.9112701610957	1072.9010220498956	1091.3955591043318	1101.6016815151495	1116.3854523704529	1121.0239816127605	1128.9837230321868	1140.4698511026943	1153.1605639269337	1166.741721952759	1173.0991278368876	1184.3656819347596	1196.0749053114994	1206.8042807188694	1212.112682038218	1218.0490739039265	1230.8345379400039	1245.426554176625	1248.3425351604137	1252.395086369557	1252.490011375378	1253.5253124641324	1262.0490069804332	1268.3681419696861	1271.9350284947118	1278.68603541116	1278.9280002052005	1279.540705359269	1284.7930234283747	1288.9462923494082	1292.81868187545	1302.9447436239677	1319.4737044628441	1337.4801598483061	1351.3554744907137	1362.2038548371622	1372.144688772507	1380.6500229406436	1387.2974620691077	1406.889769398359	1418.0866473814297	1425.3822575742145	1431.4477806504128	1438.0159654349234	1451.3283033473483	1465.8167322431134	1483.2124427816443	1494.296006507931	1503.0299951035438	1515.3566024427773	1525.9269725492602	1534.3431501700898	1549.016763867756	1565.5507666627861	1581.1794596212972	1595.1627930949987	1604.3185080758426	1617.9936679661942	1636.1274294677396	1658.4258417693864	1671.800573090734	1683.524783833945	1690.5067545684135	1702.6559593828174	1718.7417814774835	1740.4454132062851	1753.765554876568	1770.4093172719947	1794.0539058163963	1812.0589516963284	1824.1495669773083	1842.8956094062446	1857.4745354850234	1873.6049420365564	1885.4866446535455	1903.1186773697223	1921.2811438366612	1946.0714741089678	1957.8017975603507	1959.8077610992516	1956.8341452930679	1952.222987382809	1938.8214194851353	1910.4174146043342	1866.950951301792	1804.4638633346083	1721.3607402578566	1599.552112481325	1451.3210572081316	1239.9302823598641	951.976923469104	565.9219771412509	170.05679917722824
MH2	1819.1710092081667	2022.0327704119136	2157.634783918802	2248.681876021316	2306.3665463579187	2341.739295791867	2376.6273181940765	2424.8330339655113	2464.119647484353	2499.0131278272393	2529.150434542359	2564.1597906384472	2583.201804750456	2591.4421142239094	2608.1910638293693	2626.209933568074	2643.584904326257	2652.152495221092	2667.0232526802465	2686.8438187512925	2695.15980167422	2705.40878669131	2712.655974011492	2729.310914537471	2753.185208485449	2769.5058204218954	2780.8655428672346	2793.4595000686195	2814.0728146458064	2825.0741136355273	2822.303005321957	2817.548371135704	2819.9503835710607	2834.8762106936915	2850.97262367771	2873.3102412344883	2886.0673138363204	2888.6632200980257	2898.9051266832557	2909.1843919819758	2916.1255357398604	2921.962462843105	2930.2069511740397	2946.591745417931	2963.886482464777	2964.452110710142	2969.1737089638787	2986.4132571273403	2996.607235321079	3005.5816868988227	3022.5029414252085	3041.75708919675	3055.865233557035	3074.0307425382316	3083.5412769905092	3103.13933771105	3117.3186129920323	3114.7800820011093	3126.1513750841127	3139.0019729007654	3155.2386656436747	3169.493297629475	3175.592004740983	3178.949435691781	3186.413163942014	3198.3245213345667	3212.3461385764226	3224.1706948065794	3241.887269421523	3254.088185205653	3254.221101167214	3264.881180149514	3288.82785720873	3306.3263424604324	3313.430446990487	3316.8885507429663	3336.524062614183	3354.5458134869855	3368.856613718167	3381.5279002254374	3388.284960533114	3394.8106743083317	3397.8771370756135	3396.059650081258	3390.3466323228154	3385.6268996451668	3380.8230874940205	3368.282195934632	3338.08347217829	3306.3567312999935	3252.8004933937445	3168.9850705251515	3056.701686144874	2912.518223518826	2721.617399344314	2483.285351588749	2144.1331669448386	1670.2800922155786	1014.0846548067206	310.827023050917
MH3	1673.8611539721862	1844.6259731092482	1964.3092600642499	2051.5870175211558	2116.9821676549095	2170.495105973106	2211.485295846411	2251.85302301922	2285.0585374510742	2315.8017732187645	2341.8810483525526	2365.93092923221	2390.0865566715415	2409.9691165008735	2425.8672486461846	2440.447115941824	2455.569195980158	2472.655499125396	2488.015466247151	2506.707307393946	2517.0688200568184	2530.012104564143	2538.8259758126733	2547.0879474727935	2560.7022895658315	2568.050403194202	2568.0411561838214	2579.454878959884	2595.60885028077	2616.5553655823423	2633.019376166252	2645.810628307957	2657.395669341509	2657.469911835915	2661.06528937473	2665.8295899378595	2672.03821742226	2678.6174473641795	2682.4762103311405	2690.9155553621886	2696.57744904514	2702.9651992822837	2722.747491672116	2734.9372697415242	2748.4234638871226	2754.965969492853	2767.528121561147	2775.060892081381	2788.8679306440267	2801.542754970318	2808.664911276176	2819.7320229747993	2836.551481523378	2859.082764167774	2873.1505680133487	2881.8611060554867	2894.605482227407	2900.7039835395535	2906.438236854464	2918.944050498821	2939.0890102442772	2957.1020343750456	2976.409187334845	2991.2550704064734	3001.7345335996547	3005.3581352862425	3019.525882035092	3041.6653611433553	3056.935102890507	3060.5596427041924	3059.3732326569116	3071.6317463819014	3086.0159431895077	3094.5593035943334	3105.0956220715743	3117.7972614837136	3130.11794376018	3130.314803415441	3137.78812862844	3148.934132884165	3162.7057194332383	3167.746875247244	3178.29649478203	3195.3548005015627	3205.4266320363663	3201.2963533821344	3187.7236154258962	3166.777105414258	3134.225269262538	3093.453179254062	3032.312103893229	2937.027115315727	2826.449668289953	2673.851744455232	2486.301130941238	2240.885004878725	1920.0315597752772	1483.3966418212224	889.1085619147674	270.4705691599775
MH4	1774.0573297614528	1972.6400958591607	2094.499869067394	2171.7120659682982	2223.4434261691404	2276.0657322991747	2331.2458940701827	2397.833331616045	2449.7820966028153	2487.8321330261642	2526.3270885569104	2568.759409368791	2605.102952825247	2630.6277186961684	2658.0175513742415	2685.2480191103427	2710.3659845802194	2723.4225174398016	2744.256645077862	2771.7199803530402	2782.150206539423	2795.7855152566995	2816.1014241950406	2842.5845974015147	2863.857327032544	2877.8209382258246	2891.6111406746477	2913.803156257896	2927.252865662989	2944.718560164852	2960.2294327768946	2970.7598953686997	2985.1804651996217	2992.1045584794324	3003.2551486722073	3026.11625773212	3042.739391902811	3054.20128767663	3070.0336310830758	3086.2398463464788	3101.567290227642	3116.2727168753217	3127.021600333863	3134.3058338243463	3134.1611384010635	3127.349020209524	3140.0224737412495	3159.529563422739	3172.472803992053	3188.184195333694	3206.0735220349006	3227.3242846616945	3249.140145167063	3264.90095543089	3279.960230126295	3298.872196816371	3306.784203736135	3307.0181497708204	3317.6582023064607	3334.239051107858	3359.025254853727	3379.430534798338	3396.3678015118567	3412.372534971826	3435.8745798526925	3441.606899583573	3454.565020536586	3469.607864810584	3493.1980496256238	3502.0703316912	3516.3852468847217	3533.794840024345	3565.043290754849	3586.9323365450473	3603.5428307433244	3622.7810407695483	3630.124969535374	3632.6093434895365	3657.0360297806888	3680.9436782184875	3706.696044546491	3727.389405544364	3746.330849912983	3772.6332526960655	3789.8606106673246	3792.704268727453	3780.5157286442673	3754.1276073169365	3718.176720944393	3689.0157852952398	3632.169460666772	3544.205389481064	3419.342161133267	3277.7560793078437	3084.091787211115	2832.5506581712616	2457.4289971945254	1905.1429017089774	1143.6183383101206	346.29446847450123
MH5	2672.8060541401337	2957.649048238488	3152.799126598721	3270.581511190072	3353.996872461552	3447.3278309033153	3551.4353518670305	3632.2837302122607	3709.798260503127	3783.901080037565	3848.0380675286465	3901.402017315614	3953.6532845386855	4005.4577386075507	4052.5835596114575	4097.901625382901	4144.3981046411645	4190.750810577616	4227.3746727635225	4255.4539506531455	4276.443731218367	4299.337912424813	4328.825306497612	4360.587692875605	4384.331197614403	4411.529645032883	4436.783007407883	4464.917585819889	4479.392536003988	4496.580333867118	4529.629350702419	4563.42050212664	4584.649456108994	4589.0706005753755	4593.661425739667	4619.835176503311	4648.836033133428	4670.796553101396	4686.25704980438	4689.68345019023	4695.5303121171155	4706.445742076999	4712.720258971023	4732.658863142735	4761.499486074466	4765.0216734500655	4771.2547103127245	4782.945958508822	4795.521838773908	4812.229897146173	4837.278821869411	4863.820302689134	4891.033637384908	4910.057111335675	4926.979323148656	4946.06322360201	4956.447305035645	4958.367997881355	4970.655442643188	4979.117768258378	5003.52551407023	5014.334371730982	5029.735715489335	5037.4019129640255	5058.285013083553	5075.354743715179	5097.325682331243	5109.028437491788	5135.64831516083	5155.014666703102	5152.55439263313	5161.717686040462	5175.449733176161	5187.805972857055	5209.719730192469	5214.304202339556	5233.796279406715	5251.75346795394	5258.826100496883	5277.768985788599	5297.419665531242	5303.504638841114	5313.580504491443	5306.507118012523	5313.54898020418	5315.624646288974	5306.228716564666	5268.637499259311	5221.253059439647	5147.844896174328	5048.526445801764	4952.457944799588	4824.809120951811	4649.781937844716	4386.481676900279	4006.64813135766	3461.412430481951	2707.4997558345835	1653.264947342022	504.1813377639045
MN1	2755.4261597532523	3031.8687873752006	3183.343386582958	3294.8591567370518	3378.1856332696943	3464.1275032772232	3550.3384606637037	3638.2352650923494	3712.1779052214965	3769.305509623334	3817.7891296714597	3877.672068602052	3923.999893429963	3973.2313309593796	4025.5938330835147	4074.6960367597935	4114.956834353768	4142.758461219195	4171.7913007096995	4210.510991683543	4225.212077166328	4241.020806794109	4264.014508353105	4291.681281830834	4311.409171146309	4329.884442160037	4346.990991396592	4369.643782797221	4405.822112526494	4449.771690324238	4472.681590408808	4485.3795006880455	4504.588326327646	4509.999625881761	4524.454080643481	4552.4863632021115	4580.2205656837195	4614.22199516174	4646.327417744415	4670.624258997157	4672.008892484706	4679.543772129044	4705.439306093558	4743.086063305621	4766.974596956633	4786.6292959150305	4801.162783931841	4813.2292202964	4835.212007596111	4854.694429638102	4874.073450225166	4887.150030140441	4902.66288156785	4929.6204841645185	4950.11760160357	4967.595183922527	4980.049940976808	5001.541971257143	5034.765558903936	5067.6599163453075	5103.216409266666	5128.95990115975	5146.452058295058	5168.089807782839	5182.025202784603	5198.526716510784	5220.9103449879	5237.858433088055	5261.778412417815	5292.576819433162	5319.184386452434	5354.204797686365	5404.076500305813	5430.547572337943	5449.738132061571	5479.455129083734	5508.056080943902	5527.160124702576	5554.06311167751	5570.990595160884	5582.061646770383	5580.500882772641	5578.90873870495	5574.4303340265105	5572.5399125189215	5563.732388316542	5563.284834494075	5562.9610980030275	5516.7394884732375	5459.689544810265	5355.5191172148725	5219.390254230388	5066.598027458139	4844.787486567344	4542.624514242014	4137.474272749936	3587.558011381381	2801.3487459302146	1686.870524484527	515.5586343290678
MN2	2246.6004730854957	2482.3324434587767	2616.974323792032	2706.087916364915	2763.1567682127147	2820.1837509611833	2891.4786621539147	2962.478435091419	3006.453099486478	3060.1913965849762	3101.6642183285194	3160.4544136554046	3209.768515114478	3251.221044171886	3282.420390990294	3311.8120511023512	3343.9043816864732	3362.1787624739427	3390.3404382977697	3425.3022590089795	3449.439912126604	3480.2872083721622	3509.7943552042157	3533.0731073033444	3562.3397746394708	3585.4446094336613	3610.138040663473	3648.782905358306	3674.0614958332953	3698.8239511084375	3709.2997307180267	3728.6197180840823	3746.0023849918352	3760.457884880274	3791.6288093471644	3815.1645314838397	3833.9992374769236	3850.917166208207	3866.860837576918	3890.4513547108318	3906.9730143574184	3935.0434959795894	3959.356844553742	3975.579495725283	3994.73708787141	4017.8394409067037	4037.1465599993767	4056.184890670183	4076.3233868357843	4097.3629247083645	4117.028691524286	4140.709994696271	4165.932082529574	4193.136695057269	4220.049743613015	4236.755187054901	4255.073466597449	4262.789748172988	4288.57527681402	4310.558785215963	4345.618706991603	4368.770619115473	4399.3217794932925	4433.7358111142075	4461.218145593512	4460.83668954577	4470.5930393595345	4486.266418211845	4511.758384940849	4544.290672435281	4558.950836698028	4577.496361758808	4608.760639925726	4645.406190286541	4673.0998561009665	4699.570481540998	4730.926049607252	4767.427949502705	4798.900054453746	4816.595127899677	4827.137866001361	4841.419426233941	4833.636655900684	4845.059902871304	4860.189257586907	4862.469929091865	4836.052859730785	4801.19464051061	4758.1045461339545	4709.584088148629	4626.762978179406	4521.1400069999145	4394.42155101771	4211.611668026076	3954.2903659672324	3612.5708328851265	3123.53648763414	2439.611742750504	1471.3934232914262	448.302867700839
