Sample	5.0	10.0	15.0	20.0	25.0	30.0	35.0	40.0	45.0	50.0	55.0	60.0	65.0	70.0	75.0	80.0	85.0	90.0	95.0	100.0
BC1	81532.0	92389.0	97528.0	100659.0	102755.0	104244.0	105412.0	106332.0	107056.0	107677.0	108182.0	108659.0	109052.0	109378.0	109676.0	109916.0	110135.0	110294.0	110432.0	110564.0
BC2	83481.0	94391.0	99543.0	102654.0	104777.0	106330.0	107565.0	108498.0	109306.0	109997.0	110536.0	111021.0	111392.0	111731.0	112014.0	112270.0	112454.0	112632.0	112799.0	112931.0
BC3	87582.0	99095.0	104388.0	107642.0	109957.0	111670.0	113004.0	114105.0	115069.0	115889.0	116510.0	117078.0	117584.0	118026.0	118396.0	118716.0	119006.0	119247.0	119455.0	119639.0
BC4	81013.0	93114.0	98826.0	102308.0	104746.0	106501.0	107796.0	108862.0	109781.0	110530.0	111179.0	111741.0	112195.0	112622.0	112993.0	113302.0	113540.0	113749.0	113947.0	114102.0
BC5	50437.0	60119.0	64828.0	67615.0	69464.0	70892.0	71972.0	72810.0	73520.0	74080.0	74552.0	74916.0	75261.0	75571.0	75780.0	75987.0	76164.0	76301.0	76417.0	76525.0
BH1	75653.0	88033.0	94082.0	97757.0	100261.0	102150.0	103583.0	104789.0	105787.0	106637.0	107323.0	107917.0	108388.0	108834.0	109197.0	109500.0	109755.0	110006.0	110198.0	110365.0
BH2	77048.0	89720.0	95808.0	99499.0	102054.0	103991.0	105466.0	106621.0	107586.0	108424.0	109079.0	109674.0	110208.0	110661.0	111036.0	111357.0	111638.0	111883.0	112085.0	112259.0
BH3	78681.0	90878.0	96838.0	100520.0	103077.0	104974.0	106461.0	107678.0	108714.0	109583.0	110334.0	110987.0	111526.0	111984.0	112368.0	112720.0	113042.0	113302.0	113539.0	113727.0
BH4	85354.0	96139.0	101233.0	104284.0	106372.0	107866.0	109060.0	110060.0	110870.0	111499.0	112080.0	112552.0	112979.0	113345.0	113658.0	113919.0	114120.0	114319.0	114493.0	114610.0
BH5	77838.0	89839.0	95556.0	99162.0	101653.0	103395.0	104805.0	105921.0	106819.0	107546.0	108173.0	108731.0	109213.0	109626.0	109988.0	110278.0	110530.0	110786.0	110976.0	111115.0
BN1	92239.0	102670.0	107450.0	110439.0	112531.0	114174.0	115440.0	116459.0	117317.0	118070.0	118729.0	119277.0	119734.0	120159.0	120491.0	120795.0	121062.0	121272.0	121456.0	121628.0
BN2	88166.0	99375.0	104490.0	107604.0	109841.0	111534.0	112912.0	113940.0	114749.0	115492.0	116130.0	116664.0	117145.0	117553.0	117893.0	118171.0	118400.0	118641.0	118829.0	118990.0
BN3	65219.0	75430.0	80274.0	83156.0	85018.0	86390.0	87402.0	88204.0	88812.0	89359.0	89813.0	90230.0	90547.0	90851.0	91077.0	91287.0	91450.0	91590.0	91697.0	91789.0
BN5	89258.0	99992.0	105012.0	108045.0	110148.0	111691.0	112870.0	113873.0	114665.0	115339.0	115901.0	116418.0	116837.0	117235.0	117574.0	117831.0	118081.0	118307.0	118490.0	118622.0
MC1	79000.0	90425.0	95792.0	99072.0	101371.0	103126.0	104471.0	105549.0	106392.0	107110.0	107742.0	108278.0	108758.0	109134.0	109475.0	109787.0	110049.0	110269.0	110468.0	110612.0
MC2	79807.0	91010.0	96236.0	99423.0	101579.0	103263.0	104559.0	105633.0	106513.0	107257.0	107827.0	108320.0	108755.0	109156.0	109484.0	109751.0	109983.0	110186.0	110360.0	110491.0
MC3	70210.0	83248.0	89626.0	93502.0	96219.0	98204.0	99716.0	100984.0	102013.0	102883.0	103654.0	104290.0	104808.0	105304.0	105696.0	106026.0	106318.0	106571.0	106781.0	106959.0
MC4	72835.0	82866.0	87428.0	90000.0	91740.0	92937.0	93847.0	94573.0	95143.0	95621.0	96002.0	96361.0	96638.0	96875.0	97061.0	97239.0	97407.0	97547.0	97636.0	97720.0
MC5	85472.0	96215.0	101070.0	104156.0	106271.0	107774.0	109008.0	109994.0	110821.0	111509.0	112090.0	112594.0	112989.0	113349.0	113671.0	113971.0	114229.0	114444.0	114612.0	114761.0
MH1	66906.0	77591.0	82593.0	85634.0	87627.0	89138.0	90213.0	91040.0	91726.0	92288.0	92758.0	93163.0	93515.0	93805.0	94067.0	94288.0	94508.0	94671.0	94797.0	94913.0
MH2	77810.0	89011.0	94363.0	97599.0	99761.0	101451.0	102699.0	103708.0	104557.0	105223.0	105841.0	106335.0	106775.0	107181.0	107536.0	107825.0	108063.0	108276.0	108440.0	108586.0
MH3	78329.0	89068.0	94162.0	97273.0	99474.0	101113.0	102335.0	103340.0	104197.0	104894.0	105462.0	105917.0	106353.0	106714.0	107024.0	107302.0	107552.0	107745.0	107915.0	108050.0
MH4	81976.0	92212.0	97106.0	100087.0	102101.0	103616.0	104784.0	105769.0	106578.0	107194.0	107741.0	108233.0	108635.0	109001.0	109275.0	109507.0	109753.0	109946.0	110106.0	110244.0
MH5	81609.0	92958.0	98213.0	101619.0	103906.0	105592.0	106981.0	108072.0	109022.0	109754.0	110454.0	111033.0	111539.0	111979.0	112360.0	112701.0	112976.0	113231.0	113455.0	113604.0
MN1	91198.0	100754.0	105285.0	108090.0	110043.0	111426.0	112638.0	113568.0	114360.0	115038.0	115585.0	116044.0	116458.0	116816.0	117114.0	117370.0	117608.0	117823.0	118001.0	118143.0
MN2	82714.0	94141.0	99632.0	102946.0	105215.0	107034.0	108380.0	109460.0	110365.0	111080.0	111723.0	112266.0	112763.0	113160.0	113526.0	113828.0	114079.0	114324.0	114525.0	114712.0
MN3	88168.0	98396.0	103141.0	106116.0	108093.0	109660.0	110897.0	111958.0	112785.0	113476.0	114050.0	114584.0	115024.0	115412.0	115732.0	116023.0	116292.0	116531.0	116704.0	116852.0
MN4	78084.0	90011.0	95899.0	99504.0	101964.0	103854.0	105388.0	106640.0	107594.0	108429.0	109139.0	109753.0	110333.0	110777.0	111207.0	111568.0	111875.0	112115.0	112339.0	112508.0
MN5	80970.0	92658.0	98197.0	101537.0	103811.0	105582.0	106894.0	107948.0	108829.0	109579.0	110210.0	110734.0	111205.0	111625.0	111954.0	112246.0	112506.0	112715.0	112943.0	113098.0
OC1	77435.0	88984.0	94622.0	97880.0	100137.0	101858.0	103177.0	104273.0	105177.0	105900.0	106535.0	107060.0	107506.0	107924.0	108325.0	108632.0	108861.0	109071.0	109239.0	109390.0
OC2	78818.0	89934.0	95353.0	98671.0	100897.0	102561.0	103839.0	104954.0	105832.0	106537.0	107120.0	107617.0	108057.0	108468.0	108822.0	109121.0	109364.0	109583.0	109793.0	109940.0
OC3	87077.0	97502.0	102469.0	105682.0	107995.0	109730.0	111091.0	112248.0	113205.0	114011.0	114680.0	115275.0	115801.0	116300.0	116722.0	117052.0	117356.0	117624.0	117859.0	118039.0
OC4	76118.0	86643.0	91516.0	94397.0	96359.0	97824.0	98924.0	99723.0	100439.0	101014.0	101498.0	101940.0	102268.0	102557.0	102824.0	103057.0	103258.0	103438.0	103547.0	103664.0
OC5	86854.0	97401.0	102319.0	105399.0	107572.0	109180.0	110497.0	111546.0	112435.0	113151.0	113789.0	114328.0	114792.0	115115.0	115474.0	115801.0	116068.0	116314.0	116506.0	116649.0
OH1	80671.0	91495.0	96638.0	100008.0	102420.0	104155.0	105550.0	106715.0	107657.0	108456.0	109117.0	109670.0	110195.0	110630.0	110970.0	111288.0	111574.0	111837.0	112052.0	112219.0
OH2	75378.0	86349.0	91749.0	95186.0	97506.0	99226.0	100559.0	101637.0	102441.0	103171.0	103747.0	104227.0	104662.0	105064.0	105408.0	105673.0	105893.0	106078.0	106234.0	106373.0
OH3	89754.0	98762.0	103037.0	105555.0	107337.0	108636.0	109699.0	110497.0	111171.0	111701.0	112191.0	112609.0	112952.0	113239.0	113504.0	113717.0	113896.0	114077.0	114231.0	114358.0
OH4	71841.0	84417.0	90449.0	94259.0	97085.0	99069.0	100655.0	101968.0	103006.0	103879.0	104669.0	105311.0	105878.0	106324.0	106743.0	107110.0	107412.0	107680.0	107904.0	108087.0
OH5	71308.0	82944.0	88511.0	91888.0	94231.0	95980.0	97315.0	98456.0	99366.0	100106.0	100742.0	101269.0	101708.0	102093.0	102435.0	102724.0	102953.0	103141.0	103324.0	103473.0
ON1	77121.0	88808.0	94215.0	97710.0	100122.0	101873.0	103221.0	104201.0	105109.0	105870.0	106512.0	107099.0	107588.0	107975.0	108316.0	108621.0	108878.0	109100.0	109278.0	109430.0
ON2	76257.0	87969.0	93588.0	97055.0	99398.0	101168.0	102511.0	103708.0	104638.0	105449.0	106070.0	106620.0	107114.0	107562.0	107904.0	108220.0	108477.0	108714.0	108916.0	109074.0
ON3	77081.0	88844.0	94583.0	98072.0	100433.0	102261.0	103660.0	104763.0	105726.0	106533.0	107176.0	107711.0	108228.0	108646.0	108989.0	109296.0	109551.0	109776.0	109970.0	110124.0
ON4	91450.0	100830.0	105376.0	108155.0	110082.0	111504.0	112632.0	113614.0	114410.0	115065.0	115630.0	116139.0	116573.0	116973.0	117302.0	117607.0	117850.0	118065.0	118265.0	118402.0
ON5	87901.0	97380.0	101788.0	104494.0	106382.0	107759.0	108826.0	109674.0	110426.0	111022.0	111544.0	111996.0	112377.0	112696.0	112967.0	113202.0	113399.0	113594.0	113772.0	113896.0
WC1	76254.0	87404.0	92609.0	95844.0	98036.0	99639.0	100965.0	102045.0	102864.0	103532.0	104152.0	104604.0	105035.0	105385.0	105732.0	106027.0	106290.0	106510.0	106667.0	106797.0
WC2	73440.0	85497.0	91379.0	94996.0	97578.0	99421.0	100860.0	102026.0	103012.0	103862.0	104599.0	105180.0	105683.0	106135.0	106531.0	106853.0	107135.0	107396.0	107592.0	107744.0
WC3	80269.0	90775.0	95841.0	98877.0	100900.0	102524.0	103697.0	104694.0	105535.0	106220.0	106764.0	107239.0	107648.0	108006.0	108324.0	108580.0	108815.0	109005.0	109151.0	109278.0
WC4	83661.0	93771.0	98476.0	101497.0	103495.0	104945.0	106099.0	107019.0	107720.0	108368.0	108925.0	109406.0	109858.0	110184.0	110457.0	110715.0	110925.0	111116.0	111262.0	111383.0
WC5	88063.0	97332.0	101671.0	104242.0	106055.0	107368.0	108430.0	109247.0	109909.0	110519.0	111031.0	111472.0	111823.0	112091.0	112359.0	112596.0	112798.0	112968.0	113110.0	113217.0
