Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151
BH1_1 - Adapter 1	0.7132893813978176	0.966884528213009	1.5200567003075438	3.236018837730726	11.249668196949587	38.8701676211032	137.15101301956418	548.7719298245614	2012.8396436525613	7620.714285714286	28045.714285714286	106420.0	328967.5	308160.0	280137.5	251980.0	238302.5	216330.0	180547.5	173365.0	158990.0	136457.5	126255.0	112935.0	99102.5	85080.0	80492.5	70467.5	64685.0	59500.0	50217.5	48815.0	43227.5	39602.5	36557.5	31335.0	28907.5	27367.5	26502.5	22730.0	22740.0	19340.0	19382.5	18212.5	18082.5	14320.0	24062.5	3385.0	8637.5	13112.5	12200.0	5635.0	10240.0	9257.5	6832.5	7102.5	11112.5	7050.0	5615.0	5670.0	7167.5	1842.5	1850.0	7645.0	2627.5	2132.5	2045.0	7442.5	1405.0	2560.0	1480.0	705.0	310.0	707.5	1567.5	1647.5	1617.5	1610.0	1457.5	1310.0	1230.0	1060.0	1137.5	947.5	947.5	897.5	977.5	775.0	755.0	670.0	652.5	590.0	487.5	395.0	392.5	345.0	362.5	355.0	352.5	312.5	290.0	187.5	180.0	137.5	110.0	105.0	145.0	77.5	102.5	92.5	90.0	90.0	65.0	62.5	85.0	112.5	105.0	90.0	57.5	60.0	37.5	35.0	20.0	20.0	32.5	32.5	57.5	70.0	57.5	52.5	45.0	65.0	27.5	97.5	55.0	147.5	30.0	20.0	37.5	17.5	45.0	80.0	67.5	30.0	20.0	87.5	30.0	115.0	25.0	17.5	4887.5
BH1_2 - Adapter 1	0.8178183241202935	1.2207338212202667	1.95160239290093	3.501418051628611	11.17569243489045	38.653983394544916	138.94311773306413	614.5307713728766	1709.109131403118	8038.437500000001	26678.035714285717	109283.57142857143	331665.0	332477.5	251402.5	246412.5	285642.5	149025.0	224067.5	162097.5	130852.5	138592.5	124562.5	114980.0	105727.5	84172.5	71202.5	74605.0	58160.0	59047.5	51165.0	46142.5	43782.5	42057.5	40165.0	26252.5	29117.5	27105.0	32790.0	32227.5	17655.0	8540.0	19362.5	27222.5	8355.0	42242.5	10832.5	3817.5	21367.5	3132.5	5847.5	4412.5	4070.0	3225.0	7790.0	10610.0	3352.5	6415.0	11635.0	3720.0	3282.5	8450.0	3550.0	1977.5	8485.0	8717.5	2165.0	2462.5	2377.5	847.5	1300.0	1542.5	672.5	582.5	467.5	527.5	620.0	995.0	1240.0	1100.0	1120.0	997.5	962.5	910.0	942.5	842.5	827.5	690.0	700.0	637.5	615.0	590.0	467.5	392.5	397.5	317.5	372.5	417.5	402.5	307.5	282.5	237.5	187.5	152.5	120.0	107.5	130.0	90.0	122.5	92.5	112.5	105.0	82.5	82.5	90.0	70.0	60.0	85.0	75.0	40.0	35.0	57.5	72.5	52.5	62.5	50.0	27.5	35.0	27.5	57.5	45.0	30.0	100.0	67.5	25.0	20.0	22.5	62.5	22.5	37.5	10.0	12.5	27.5	82.5	37.5	70.0	30.0	145.0	20.0	72.5	35.0
BH2_1 - Adapter 1	0.6863326208964569	0.920136275304099	1.482995929017485	3.294195251601444	11.982569561840362	41.74932608397679	149.5252889843286	592.9020467836257	2211.798245614035	8330.730994152045	31121.41176470588	119280.0	446276.0	425048.0	387944.0	351998.0	333526.0	302494.0	252948.0	245214.0	223378.0	194186.0	182300.0	164380.0	146500.0	126370.0	119036.0	106340.0	96066.0	87852.0	74746.0	72854.0	63852.0	60898.0	58958.0	46932.0	45672.0	43074.0	42114.0	37500.0	35708.0	35218.0	31768.0	30964.0	31372.0	26132.0	46528.0	6058.0	18334.0	51280.0	19458.0	5614.0	27054.0	21118.0	7046.0	14980.0	40400.0	14416.0	6036.0	5872.0	15358.0	1314.0	2586.0	16316.0	2266.0	2048.0	4142.0	14116.0	1106.0	3488.0	3006.0	2008.0	344.0	1126.0	3858.0	4756.0	4930.0	4828.0	4626.0	4160.0	3858.0	3674.0	3782.0	3338.0	3176.0	2958.0	3040.0	2924.0	2662.0	2466.0	2168.0	1838.0	1794.0	1578.0	1420.0	1280.0	1260.0	1172.0	1286.0	1110.0	946.0	760.0	578.0	502.0	438.0	384.0	412.0	394.0	330.0	320.0	304.0	264.0	186.0	160.0	154.0	160.0	162.0	116.0	122.0	100.0	70.0	58.0	56.0	40.0	30.0	26.0	78.0	24.0	46.0	54.0	84.0	26.0	30.0	46.0	28.0	74.0	16.0	32.0	26.0	36.0	28.0	86.0	58.0	76.0	26.0	70.0	30.0	72.0	20.0	18.0	9892.0
BH2_2 - Adapter 1	0.8057971617164486	1.2232125623285595	2.0002677103802022	3.4989116676792067	11.809978526065702	41.464111116187695	149.34116142002102	624.3293128654971	2065.767543859649	8602.017543859649	30457.882352941175	122120.95238095238	452664.0	457730.0	342224.0	346960.0	380978.0	224174.0	276586.0	258494.0	192912.0	196000.0	179194.0	167218.0	155330.0	125192.0	107390.0	116810.0	81704.0	90860.0	72170.0	76890.0	61018.0	61890.0	57590.0	59592.0	34358.0	46294.0	53676.0	23782.0	52044.0	42626.0	13038.0	45438.0	16192.0	54316.0	35982.0	13490.0	38996.0	5792.0	17178.0	4164.0	7282.0	3756.0	15318.0	22968.0	5546.0	13570.0	34032.0	7290.0	5948.0	24660.0	6488.0	2846.0	20764.0	24744.0	3344.0	4640.0	2930.0	1522.0	2656.0	3776.0	1562.0	1448.0	1622.0	1708.0	2138.0	2624.0	3542.0	3524.0	3328.0	3352.0	3488.0	3090.0	3082.0	2794.0	2952.0	2768.0	2536.0	2316.0	2058.0	1766.0	1684.0	1522.0	1392.0	1240.0	1214.0	1188.0	1252.0	1058.0	982.0	830.0	588.0	482.0	394.0	356.0	398.0	390.0	352.0	372.0	280.0	244.0	220.0	166.0	134.0	130.0	112.0	148.0	132.0	90.0	82.0	100.0	112.0	60.0	52.0	54.0	28.0	46.0	40.0	60.0	64.0	38.0	78.0	40.0	62.0	72.0	28.0	42.0	34.0	36.0	18.0	58.0	48.0	110.0	38.0	82.0	52.0	90.0	40.0	24.0	18.0
BH3_1 - Adapter 1	0.7291296606509333	0.9733876918045653	1.475221564328907	2.9813520089861263	10.22500881719219	34.77036703338391	122.23539453717753	486.6786798179059	1782.6403641881636	6633.69696969697	24746.341463414636	90354.7619047619	333012.0	316164.0	283078.0	254014.0	235420.0	215608.0	177262.0	171996.0	153712.0	133016.0	123282.0	109646.0	97310.0	81414.0	77212.0	66908.0	63196.0	57218.0	47262.0	44864.0	41428.0	38578.0	33260.0	30610.0	27416.0	24858.0	24652.0	21778.0	21442.0	19220.0	17314.0	17672.0	16316.0	14254.0	22524.0	3166.0	7128.0	10712.0	10532.0	7448.0	8744.0	8400.0	7674.0	6438.0	7766.0	5572.0	5862.0	6500.0	5438.0	3466.0	2396.0	6062.0	3452.0	3442.0	2126.0	6358.0	2982.0	3692.0	1386.0	690.0	450.0	720.0	1702.0	1762.0	1598.0	1684.0	1390.0	1546.0	1384.0	1286.0	1162.0	992.0	1040.0	986.0	1030.0	844.0	846.0	812.0	724.0	666.0	572.0	504.0	480.0	390.0	462.0	424.0	410.0	442.0	308.0	238.0	260.0	170.0	148.0	136.0	130.0	140.0	134.0	118.0	96.0	130.0	62.0	108.0	76.0	142.0	98.0	104.0	74.0	114.0	38.0	62.0	30.0	28.0	26.0	34.0	82.0	30.0	36.0	58.0	64.0	52.0	66.0	64.0	50.0	132.0	80.0	48.0	40.0	40.0	24.0	54.0	36.0	46.0	32.0	56.0	34.0	146.0	42.0	46.0	13348.0
BH3_2 - Adapter 1	0.8284888375365762	1.2253815043969483	1.8813458070646814	3.252299138434363	10.167808209028212	34.69888088012139	122.9903262518968	517.3748103186646	1640.9863429438542	6874.424242424242	24102.07317073171	91610.95238095238	342010.0	326350.0	262136.0	253734.0	246866.0	183408.0	196644.0	177590.0	135568.0	134760.0	121596.0	108292.0	102954.0	81054.0	72736.0	71932.0	56212.0	54402.0	50652.0	44084.0	41732.0	37188.0	33420.0	30816.0	27796.0	27060.0	26080.0	23920.0	20212.0	16684.0	17390.0	19762.0	14874.0	35378.0	17646.0	5850.0	17768.0	5860.0	5332.0	4916.0	3734.0	3602.0	6786.0	8228.0	3946.0	5718.0	8460.0	3862.0	3790.0	6044.0	4072.0	2858.0	5660.0	7028.0	4060.0	3376.0	3718.0	1650.0	1530.0	1336.0	636.0	452.0	422.0	462.0	440.0	600.0	544.0	750.0	966.0	1022.0	904.0	910.0	936.0	910.0	938.0	806.0	770.0	766.0	624.0	688.0	486.0	450.0	420.0	368.0	446.0	436.0	348.0	344.0	340.0	242.0	234.0	168.0	154.0	144.0	132.0	124.0	114.0	146.0	108.0	90.0	92.0	74.0	62.0	72.0	54.0	74.0	86.0	38.0	70.0	94.0	90.0	66.0	38.0	36.0	42.0	36.0	16.0	64.0	32.0	40.0	118.0	40.0	30.0	40.0	46.0	48.0	36.0	44.0	22.0	50.0	14.0	60.0	34.0	114.0	30.0	168.0	32.0	46.0	54.0
BH4_1 - Adapter 1	0.7202609323174602	1.005307502932822	1.5944488640220822	3.2840449623834176	11.183660126123973	38.99143712827435	137.7159730033746	556.2249718785151	2044.7974797479749	7675.323741007194	28914.347826086956	110127.64705882354	412887.5	392590.0	353820.0	324807.5	307265.0	278327.5	231267.5	223630.0	204180.0	177115.0	166090.0	147155.0	129045.0	109397.5	104712.5	90855.0	84837.5	78002.5	64920.0	63655.0	56000.0	51127.5	48470.0	41262.5	38857.5	35350.0	33817.5	30345.0	29132.5	28295.0	25372.5	23597.5	23082.5	20192.5	32137.5	4470.0	11700.0	15262.5	15300.0	11462.5	12822.5	12117.5	11292.5	9922.5	11350.0	8392.5	8545.0	9570.0	8487.5	5817.5	4157.5	9227.5	5697.5	5202.5	3230.0	10532.5	5210.0	6185.0	2337.5	1312.5	652.5	1235.0	3002.5	3107.5	2920.0	2725.0	2457.5	2610.0	2045.0	2195.0	2012.5	1740.0	1650.0	1747.5	1820.0	1482.5	1392.5	1327.5	1110.0	1025.0	937.5	770.0	765.0	700.0	617.5	647.5	595.0	540.0	412.5	417.5	275.0	267.5	237.5	197.5	147.5	167.5	175.0	110.0	205.0	170.0	157.5	122.5	100.0	215.0	105.0	82.5	100.0	70.0	72.5	55.0	50.0	87.5	40.0	57.5	107.5	22.5	122.5	90.0	85.0	52.5	95.0	112.5	90.0	167.5	92.5	105.0	55.0	57.5	55.0	115.0	45.0	57.5	27.5	70.0	40.0	205.0	25.0	50.0	8067.5
BH4_2 - Adapter 1	0.7996458149554232	1.1781258137383	1.9118433769059016	3.5492548304859093	11.288939194746943	39.0434611436847	138.9634420697413	592.6141732283464	1867.6777677767777	7853.201438848921	28107.391304347824	109410.58823529413	429187.5	399747.5	330245.0	329207.5	345260.0	214287.5	279640.0	214897.5	172282.5	180047.5	162915.0	149252.5	136377.5	108125.0	96247.5	93607.5	78965.0	79167.5	64250.0	63767.5	55462.5	49637.5	48075.0	41487.5	40112.5	35337.5	31370.0	32990.0	31342.5	24987.5	24912.5	28040.0	18780.0	76302.5	17695.0	6330.0	18430.0	3505.0	10730.0	2312.5	4077.5	2292.5	10535.0	14765.0	4550.0	8332.5	17130.0	5122.5	4820.0	14152.5	5520.0	1797.5	10295.0	18310.0	3522.5	3097.5	1960.0	952.5	1185.0	1820.0	792.5	810.0	927.5	1032.5	1017.5	1135.0	1290.0	1820.0	1772.5	1822.5	1762.5	1635.0	1600.0	1577.5	1675.0	1377.5	1345.0	1267.5	1045.0	992.5	882.5	767.5	660.0	657.5	612.5	675.0	572.5	475.0	430.0	442.5	280.0	240.0	255.0	212.5	150.0	207.5	167.5	135.0	225.0	210.0	170.0	112.5	132.5	120.0	65.0	70.0	57.5	85.0	70.0	57.5	102.5	72.5	52.5	90.0	75.0	55.0	42.5	82.5	32.5	32.5	127.5	90.0	32.5	97.5	42.5	50.0	47.5	50.0	40.0	75.0	7.5	70.0	72.5	62.5	42.5	177.5	52.5	52.5	17.5
BH5_1 - Adapter 1	0.7053188869979551	0.9287397850683301	1.4725848161480228	3.2185206268089486	11.517917837226511	39.899416471154424	140.4682612252755	556.6775745909529	2077.051578137028	7702.953846153846	29259.25925925926	109528.5	394108.0	369268.0	336874.0	299032.0	287018.0	262634.0	214142.0	208524.0	187948.0	165184.0	153474.0	134006.0	120752.0	104178.0	96764.0	86720.0	79458.0	72276.0	61238.0	57590.0	52424.0	49018.0	43128.0	40266.0	37188.0	30952.0	33216.0	30414.0	27700.0	27494.0	25018.0	22642.0	21744.0	18160.0	32404.0	3692.0	12352.0	19804.0	15972.0	6804.0	13504.0	13404.0	8858.0	9134.0	17006.0	9206.0	8282.0	8122.0	9032.0	2382.0	2344.0	11160.0	3630.0	2852.0	2784.0	11038.0	1970.0	3376.0	1838.0	1000.0	382.0	974.0	2484.0	2680.0	2730.0	2524.0	2336.0	2000.0	2134.0	1748.0	1754.0	1616.0	1570.0	1614.0	1512.0	1324.0	1256.0	1182.0	978.0	882.0	740.0	658.0	598.0	614.0	518.0	496.0	476.0	452.0	346.0	352.0	286.0	264.0	186.0	182.0	158.0	150.0	140.0	126.0	120.0	138.0	102.0	92.0	46.0	118.0	148.0	68.0	50.0	108.0	46.0	44.0	22.0	22.0	28.0	54.0	56.0	48.0	58.0	74.0	36.0	36.0	42.0	60.0	36.0	50.0	54.0	40.0	28.0	34.0	46.0	42.0	32.0	34.0	40.0	46.0	58.0	100.0	32.0	34.0	9840.0
BH5_2 - Adapter 1	0.8199067815739903	1.2302556595676204	1.9962183619619398	3.421107841729161	11.2693179972448	39.55519460987788	140.38163530487512	566.5986525505293	2026.9668976135488	8127.261538461538	28278.51851851852	113027.5	396650.0	399794.0	298374.0	296162.0	335620.0	188578.0	254302.0	200336.0	163954.0	167116.0	151802.0	130420.0	126082.0	104240.0	95728.0	87830.0	75322.0	70386.0	64468.0	55212.0	52930.0	49660.0	44336.0	41804.0	37098.0	30624.0	38754.0	30558.0	25050.0	38570.0	17074.0	37796.0	14546.0	51510.0	18178.0	6124.0	19060.0	6222.0	7666.0	7098.0	5370.0	5536.0	9636.0	12126.0	5634.0	8198.0	12384.0	5656.0	5426.0	9064.0	5864.0	4468.0	8598.0	9452.0	5866.0	5080.0	6136.0	2764.0	2870.0	2644.0	1366.0	874.0	764.0	800.0	848.0	958.0	1172.0	1284.0	1580.0	1476.0	1486.0	1504.0	1444.0	1504.0	1428.0	1228.0	1134.0	1072.0	946.0	840.0	734.0	650.0	564.0	574.0	508.0	520.0	506.0	424.0	370.0	340.0	284.0	232.0	212.0	182.0	178.0	152.0	150.0	124.0	158.0	118.0	84.0	84.0	80.0	86.0	76.0	78.0	62.0	70.0	88.0	64.0	64.0	78.0	40.0	40.0	36.0	38.0	32.0	82.0	40.0	24.0	82.0	54.0	58.0	58.0	16.0	30.0	38.0	40.0	24.0	42.0	58.0	54.0	30.0	72.0	34.0	108.0	44.0	30.0	34.0
BN1_1 - Adapter 1	0.7188737194281518	1.0262519148487836	1.6258469591374791	3.397382058613295	11.548218965928044	40.46104360257327	142.64188706218727	571.2790697674418	2099.641768292683	7843.902439024391	29206.219512195126	112072.0	398058.0	373086.0	340348.0	305534.0	289110.0	261558.0	216444.0	208374.0	189286.0	161782.0	152006.0	133174.0	118250.0	99400.0	94692.0	81400.0	73902.0	69880.0	56498.0	55340.0	48378.0	44236.0	40058.0	35850.0	32722.0	29904.0	28152.0	25858.0	23620.0	22356.0	20256.0	19182.0	19092.0	15370.0	26672.0	3432.0	10078.0	16950.0	12888.0	4806.0	11600.0	10498.0	6088.0	7568.0	15382.0	7430.0	5830.0	5562.0	7692.0	1516.0	1734.0	8572.0	2422.0	1824.0	2210.0	8412.0	1282.0	2536.0	1622.0	966.0	328.0	698.0	2056.0	2168.0	2094.0	2052.0	1884.0	1696.0	1636.0	1538.0	1596.0	1372.0	1356.0	1288.0	1376.0	1280.0	1110.0	1064.0	880.0	880.0	770.0	658.0	608.0	584.0	556.0	524.0	510.0	498.0	462.0	382.0	262.0	216.0	194.0	164.0	160.0	152.0	192.0	146.0	176.0	216.0	142.0	90.0	88.0	102.0	118.0	64.0	62.0	96.0	62.0	74.0	54.0	42.0	36.0	68.0	114.0	48.0	90.0	82.0	80.0	88.0	40.0	84.0	30.0	76.0	64.0	58.0	22.0	36.0	18.0	66.0	68.0	96.0	44.0	72.0	42.0	124.0	24.0	50.0	15510.0
BN1_2 - Adapter 1	0.7977776120054492	1.1714756102316748	1.9146544406719086	3.620152787705504	11.773618060519418	40.716106742911606	143.1093638313081	613.5512771635532	1896.707317073171	8162.591463414635	27604.756097560978	113244.5	401466.0	392128.0	312978.0	303106.0	314180.0	210310.0	266374.0	197454.0	155986.0	164004.0	148604.0	135844.0	125650.0	98066.0	84982.0	85268.0	67366.0	68844.0	57648.0	53824.0	48828.0	42194.0	40902.0	44444.0	29224.0	25146.0	28166.0	32216.0	25394.0	27590.0	9618.0	22838.0	13320.0	41742.0	17264.0	5722.0	20084.0	2844.0	8694.0	2858.0	3904.0	2218.0	7910.0	12146.0	2986.0	6702.0	15276.0	3720.0	3058.0	10950.0	3436.0	1682.0	9944.0	11650.0	2014.0	2486.0	1718.0	748.0	1428.0	1712.0	694.0	626.0	666.0	726.0	700.0	1038.0	1426.0	1468.0	1540.0	1420.0	1402.0	1308.0	1288.0	1168.0	1204.0	1316.0	1136.0	1108.0	898.0	944.0	740.0	680.0	606.0	592.0	518.0	578.0	536.0	440.0	430.0	436.0	258.0	228.0	204.0	188.0	184.0	222.0	214.0	148.0	232.0	130.0	200.0	160.0	154.0	178.0	120.0	88.0	144.0	74.0	94.0	118.0	222.0	142.0	80.0	100.0	86.0	106.0	44.0	222.0	52.0	96.0	168.0	44.0	44.0	102.0	92.0	140.0	46.0	88.0	44.0	106.0	64.0	160.0	68.0	86.0	68.0	152.0	56.0	60.0	72.0
BN2_1 - Adapter 1	0.7117109971380328	0.9791028991506794	1.6061919780146994	3.4853962807284837	12.408915998586988	43.262107647502965	152.47055270311085	610.8784949948223	2267.83988957902	8460.99447513812	31275.934065934067	115511.3043478261	398806.6666666667	366613.3333333334	340708.3333333334	297766.6666666667	285408.3333333334	261731.6666666667	210321.6666666667	206748.33333333334	182960.0	159858.33333333334	150335.0	131360.0	116586.66666666667	98680.0	91968.33333333334	81251.66666666667	73886.66666666667	67281.66666666667	55843.333333333336	53725.0	47230.0	44153.333333333336	39401.66666666667	36506.66666666667	30106.666666666668	29760.0	27430.0	24931.666666666668	23456.666666666668	21688.333333333336	20801.666666666668	18418.333333333336	18348.333333333336	15856.666666666668	24785.0	3408.3333333333335	9835.0	11935.0	10945.0	9463.333333333334	9538.333333333334	8995.0	8336.666666666668	7425.0	7786.666666666667	6476.666666666667	6411.666666666667	7228.333333333334	5476.666666666667	4525.0	2991.666666666667	6160.0	4178.333333333334	3846.666666666667	2326.666666666667	6705.0	4145.0	4753.333333333334	1636.6666666666667	783.3333333333334	438.33333333333337	871.6666666666667	1878.3333333333335	2103.3333333333335	1886.6666666666667	2003.3333333333335	1698.3333333333335	1595.0	1575.0	1303.3333333333335	1265.0	1216.6666666666667	1198.3333333333335	1168.3333333333335	1248.3333333333335	1056.6666666666667	971.6666666666667	880.0	816.6666666666667	675.0	650.0	548.3333333333334	571.6666666666667	481.6666666666667	505.0	476.6666666666667	403.33333333333337	435.0	356.6666666666667	316.6666666666667	245.0	223.33333333333334	148.33333333333334	136.66666666666669	126.66666666666667	121.66666666666667	156.66666666666669	123.33333333333334	170.0	123.33333333333334	63.333333333333336	103.33333333333334	63.333333333333336	83.33333333333334	91.66666666666667	45.0	60.0	63.333333333333336	55.0	50.0	35.0	50.0	35.0	46.66666666666667	136.66666666666669	45.0	76.66666666666667	46.66666666666667	40.0	78.33333333333334	46.66666666666667	30.0	36.66666666666667	65.0	20.0	23.333333333333336	43.333333333333336	28.333333333333336	13.333333333333334	48.333333333333336	33.333333333333336	45.0	15.0	35.0	25.0	68.33333333333334	31.666666666666668	36.66666666666667	7670.0
BN2_2 - Adapter 1	0.7977662540672694	1.1890396240784455	1.9555588438975908	3.710271647717505	12.369599745442091	43.227807140545785	154.18734089830437	669.6358301691405	1997.5707384403036	8788.701657458563	30202.857142857145	118047.82608695653	396663.3333333334	399416.6666666667	299756.6666666667	298715.0	338725.0	182248.33333333334	256895.0	192775.0	159318.33333333334	162588.33333333334	147398.33333333334	128506.66666666667	123025.0	97660.0	88891.66666666667	85668.33333333334	66580.0	64671.66666666667	59190.0	50956.66666666667	48110.0	43115.0	39286.66666666667	36238.333333333336	35516.66666666667	34266.66666666667	25773.333333333336	19231.666666666668	22641.666666666668	21483.333333333336	20626.666666666668	24911.666666666668	11780.0	26023.333333333336	18241.666666666668	8825.0	30821.666666666668	3486.666666666667	10450.0	2433.3333333333335	4695.0	2226.666666666667	8365.0	12418.333333333334	2351.666666666667	7043.333333333334	22160.0	3086.666666666667	1816.6666666666667	12031.666666666668	1898.3333333333335	1203.3333333333335	9176.666666666668	8411.666666666668	980.0	1926.6666666666667	920.0	721.6666666666667	1261.6666666666667	1736.6666666666667	723.3333333333334	685.0	696.6666666666667	740.0	848.3333333333334	1201.6666666666667	1386.6666666666667	1401.6666666666667	1461.6666666666667	1208.3333333333335	1205.0	1161.6666666666667	1153.3333333333335	1090.0	1128.3333333333335	1070.0	1025.0	920.0	806.6666666666667	751.6666666666667	645.0	521.6666666666667	573.3333333333334	465.0	498.33333333333337	513.3333333333334	471.6666666666667	400.0	340.0	385.0	243.33333333333334	206.66666666666669	166.66666666666669	185.0	168.33333333333334	145.0	158.33333333333334	153.33333333333334	208.33333333333334	115.0	100.0	136.66666666666669	166.66666666666669	116.66666666666667	68.33333333333334	95.0	133.33333333333334	78.33333333333334	113.33333333333334	75.0	198.33333333333334	105.0	66.66666666666667	80.0	41.66666666666667	71.66666666666667	33.333333333333336	216.66666666666669	36.66666666666667	78.33333333333334	111.66666666666667	50.0	28.333333333333336	86.66666666666667	48.333333333333336	110.0	31.666666666666668	51.66666666666667	28.333333333333336	65.0	33.333333333333336	156.66666666666669	71.66666666666667	85.0	35.0	138.33333333333334	30.0	30.0	33.333333333333336
BN3_1 - Adapter 1	0.6723376492929257	0.9916114681479158	1.6244214376665969	3.719936390057963	13.302387359653553	47.150644750677955	168.126072278488	667.6643790126191	2454.0124003542956	9288.475177304965	34158.45070422535	127371.66666666666	513525.0	481410.0	443630.0	401342.5	375657.5	341157.5	279215.0	268597.5	243512.5	210422.5	196927.5	176685.0	155982.5	134455.0	127295.0	109767.5	100287.5	91047.5	75877.5	74002.5	67582.5	61262.5	55700.0	50055.0	44752.5	43475.0	39160.0	35517.5	33570.0	33362.5	26875.0	27332.5	27440.0	21557.5	37465.0	4560.0	14202.5	17355.0	17587.5	12442.5	14487.5	13885.0	12507.5	11567.5	12825.0	9715.0	9682.5	10757.5	8825.0	6147.5	4302.5	9742.5	6327.5	5657.5	3480.0	10557.5	5447.5	6482.5	2857.5	1285.0	570.0	1187.5	2682.5	2870.0	2987.5	2757.5	2610.0	2362.5	2132.5	1932.5	1900.0	1670.0	1712.5	1415.0	1545.0	1442.5	1292.5	1220.0	985.0	942.5	780.0	797.5	687.5	520.0	565.0	515.0	585.0	552.5	447.5	385.0	240.0	175.0	177.5	210.0	125.0	167.5	145.0	120.0	155.0	242.5	65.0	60.0	50.0	75.0	87.5	47.5	50.0	52.5	80.0	20.0	25.0	25.0	17.5	57.5	192.5	15.0	92.5	75.0	50.0	52.5	42.5	15.0	25.0	15.0	7.5	12.5	25.0	22.5	20.0	80.0	17.5	32.5	25.0	102.5	20.0	55.0	37.5	47.5	11415.0
BN3_2 - Adapter 1	0.768368455074582	1.1443724533868216	1.9670081652683167	3.912902112808202	13.442993227397563	47.384193923294035	170.26288117770767	722.840380783706	2189.6811337466784	9355.886524822696	33331.40845070423	128215.0	514360.0	517947.5	394507.5	390197.5	446075.0	234365.0	342967.5	249735.0	201110.0	211910.0	191877.5	176060.0	166872.5	132102.5	114315.0	115740.0	89355.0	88575.0	78027.5	72720.0	64985.0	61277.5	57480.0	46857.5	45572.5	52025.0	29610.0	36177.5	71502.5	22340.0	7365.0	39692.5	12272.5	62187.5	22800.0	5802.5	23930.0	7122.5	7580.0	8087.5	6130.0	6777.5	11690.0	14807.5	7520.0	9735.0	14350.0	6812.5	6447.5	10635.0	6982.5	4517.5	9642.5	12717.5	6860.0	5187.5	6892.5	2965.0	2955.0	2752.5	1377.5	857.5	705.0	770.0	810.0	1320.0	1620.0	1897.5	1900.0	1770.0	1647.5	1532.5	1677.5	1330.0	1417.5	1455.0	1440.0	1260.0	1012.5	1022.5	857.5	887.5	697.5	650.0	617.5	570.0	662.5	567.5	402.5	500.0	250.0	215.0	212.5	212.5	127.5	170.0	150.0	220.0	315.0	187.5	142.5	105.0	190.0	187.5	135.0	122.5	235.0	117.5	157.5	122.5	180.0	160.0	82.5	65.0	100.0	142.5	65.0	230.0	10.0	122.5	132.5	95.0	75.0	42.5	57.5	127.5	50.0	17.5	17.5	82.5	32.5	187.5	187.5	180.0	30.0	232.5	50.0	152.5	60.0
BN5_1 - Adapter 1	0.71944957030284	0.9999035381121658	1.5949450167239345	3.365181597653642	11.523918357411157	40.339040354863144	142.67499729525048	568.453050627434	2128.121212121212	7958.062283737025	29543.333333333332	111122.22222222222	359346.0	335092.0	306302.0	275080.0	261040.0	239060.0	197794.0	190458.0	175334.0	149872.0	140290.0	123912.0	109842.0	93396.0	88592.0	77716.0	71590.0	65602.0	55744.0	53858.0	46224.0	44082.0	39830.0	34544.0	32552.0	30898.0	26862.0	25292.0	25326.0	21760.0	21582.0	21460.0	18338.0	18240.0	29046.0	4152.0	11220.0	29818.0	13768.0	3528.0	18574.0	11298.0	4242.0	9702.0	24960.0	8982.0	3510.0	3356.0	8658.0	712.0	1342.0	9636.0	1264.0	1202.0	2478.0	7910.0	762.0	2154.0	1860.0	1170.0	258.0	682.0	2238.0	2916.0	2898.0	2828.0	2656.0	2460.0	2252.0	2116.0	2014.0	1828.0	1774.0	1756.0	1798.0	1624.0	1572.0	1396.0	1374.0	1084.0	954.0	852.0	822.0	776.0	742.0	710.0	690.0	672.0	626.0	464.0	400.0	342.0	224.0	260.0	256.0	222.0	194.0	200.0	232.0	298.0	144.0	120.0	88.0	108.0	154.0	86.0	144.0	104.0	78.0	72.0	56.0	44.0	34.0	56.0	114.0	40.0	122.0	88.0	42.0	72.0	44.0	106.0	14.0	50.0	52.0	18.0	26.0	16.0	68.0	82.0	36.0	66.0	22.0	62.0	52.0	96.0	22.0	38.0	13282.0
