Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
SRR7443455_1 - illumina_universal_adapter	0.00010662177543627854	0.0002105096591947038	0.0003854787265773147	0.0008037641532888689	0.0009677976539600667	0.0013751475139602077	0.001561052148054232	0.001905522499463747	0.0023046706844303284	0.003102967054363491	0.004058462195773218	0.00532562098845822	0.006673429585639895	0.008130593849935702	0.009430559342754944	0.010999813165842736	0.012396831813225768	0.013866298590071918	0.01530842645013953	0.016715013718395053	0.01824052527463719	0.01966761673047661	0.021116579319738857	0.022542303829739353	0.023992633364840525	0.025509943246049105	0.027198121357123514	0.028832988580479786	0.030463754966319274	0.03225172012363533	0.034087528385313814	0.0358563563008849	0.03792591230101985	0.04012806204753067	0.042357550710820036	0.04482078711256586	0.04742618588156005	0.05021338844713148	0.05322066929277011	0.05660112635243571	0.06035886046364507	0.06432437034237126	0.06862204805995666	0.0734870083006966	0.07862125687170507	0.08473560560922397	0.09153479421204512	0.09875773602493354	0.10620212306372806	0.11458013411050949	0.12452329814286192	0.13633371019118815	0.1499129501550855	0.16382709184951982	0.179533299538787	0.19865413793369296	0.22308966175034572	0.2516506281088791	0.2798698580076808	0.3090555186146037	0.3462979579961602	0.39429552723839156	0.45383148630700276	0.5132908964086341	0.5714558088008019	0.6393342383243825	0.7273696511887754	0.8322977807306238	0.9381581673346202	1.0339715020225058	1.140671193371603	1.270450398265138	1.4255386053663996	1.5827756513264541
SRR7443455_2 - illumina_universal_adapter	6.28795085906258e-05	0.00010935566711413183	0.000194106309127584	0.0004210193183894076	0.0005385766605370992	0.0008393047451009618	0.0009513943038929469	0.0011673717464433574	0.0014489625892622467	0.002103729646108111	0.0029156954744305403	0.004121341704363843	0.005577139022820723	0.007237978217116601	0.008900184357251404	0.011043555432688389	0.01326894325846097	0.015924919023495448	0.01876679942262395	0.021745374405645113	0.025013741906518727	0.02854182911678841	0.032115025539742666	0.035630810237462	0.03900033173041619	0.04234934903578648	0.046102982309479054	0.04979100218290315	0.053649890286193075	0.05763317046082533	0.061992360741162406	0.06604262126190207	0.07018583409968873	0.0744520720629788	0.07880306066828233	0.0833522564202302	0.08798210197667476	0.09281562246311939	0.09782137812526878	0.10315520078876056	0.10872413813654772	0.11464711445661688	0.12070815230641764	0.12734330740856759	0.13402357172340212	0.14181242911360614	0.15032166696092453	0.15897443412133022	0.16776252891978966	0.1774760460512024	0.1888025592725486	0.2017639397172511	0.21626860201410175	0.23095233421585182	0.24731877674532055	0.26699869598834747	0.2918142307482219	0.3202986481397754	0.3483442759170334	0.37739324194006363	0.4137936426848413	0.4603244790419044	0.5173151849584341	0.5744275490546285	0.6298845417398826	0.6940353099607102	0.7764758135063763	0.8740976175391618	0.9721486425653703	1.0609222061827834	1.1588843797294617	1.2776706061863485	1.4190237414980753	1.5618326741282589
SRR7443456_1 - illumina_universal_adapter	8.969700156658617e-05	0.00017098490923630487	0.0004596971330287541	0.001460379306755981	0.0016257581533943742	0.002121894693309554	0.0022676523208552566	0.0027245464225850546	0.003212273868603367	0.004207349979732683	0.005280910967232761	0.006578714458649304	0.008033487702807374	0.009413980617543113	0.010745420484547127	0.012242239198189533	0.013681595770203345	0.014867278009661656	0.016086596624707437	0.017413831944763015	0.018635953591107753	0.019807620674071283	0.020885386208519797	0.021960348711669353	0.023103985481643326	0.0242476222516173	0.02550758482049794	0.026703077669502598	0.027874744752466128	0.029309896777531506	0.0306931927235662	0.03214235990512636	0.03365039074396459	0.03520887614618402	0.036894899472505946	0.0386552031282502	0.0404253173935408	0.042292136238645375	0.04427948542960505	0.046486872577532756	0.048838615837356686	0.05148187435227203	0.054338163245908	0.05736403553313081	0.060722067029279875	0.06442346985955102	0.06870369865305656	0.0731226774958604	0.07760472454289077	0.08250162022216657	0.08859821329739548	0.09571931431239274	0.10350893829219096	0.11129716075633969	0.12002299718998916	0.1308875465047419	0.14447804375772919	0.16076645863596145	0.17639616115893908	0.1927252199910062	0.21260571947885032	0.24019875958577142	0.2741126352718378	0.3072234424907534	0.33925648417522053	0.3776510053926678	0.4285876901572929	0.49117377300037846	0.553056294987426	0.6089459360573061	0.6709153520146214	0.7514786760935599	0.8482351119865663	0.9460959422113613
SRR7443456_2 - illumina_universal_adapter	3.924243818538145e-05	6.446971987598381e-05	0.00024666675430811194	0.0008745457652742151	0.0009726518607376687	0.0012669701471280295	0.0013650762425914831	0.0016481824037860207	0.0019901522222586306	0.0027077282347913196	0.0036159103756530043	0.004864660819337821	0.006364282564279184	0.007905949778704884	0.009527503385150824	0.011503640450914676	0.013681595770203345	0.015982884466646072	0.018507014151355784	0.021336674247651684	0.02420697829778244	0.026918911079522195	0.029705124190684277	0.032454897894959936	0.03539948227451302	0.038160468103984505	0.04115831007821775	0.04425145511661549	0.047322175904621594	0.05061573768089468	0.05387145853463186	0.05709914907537948	0.0604347563211369	0.06369047717487408	0.06711998596914653	0.07056911598251167	0.07396218536989768	0.07764817152802458	0.08123605159068803	0.08497809837479404	0.08889813764638375	0.0930185936558488	0.09731283760584912	0.1016911724948181	0.10642268932745552	0.11140788049264844	0.11698591277757052	0.12269428601789405	0.12828493194366142	0.1342371689069941	0.14141012600102204	0.14955012889318975	0.15830960170242667	0.1670886957307563	0.17667926732013362	0.18832025630469712	0.20258067803813484	0.21934700975283905	0.2354280003149486	0.252056983496004	0.2719066496395596	0.29902177291000875	0.33201905736131654	0.3640212657014952	0.39503820854009075	0.4317298882434224	0.47973179923804077	0.5382885245888773	0.5960337723786661	0.64828928336945	0.7054585082273033	0.7799560725753016	0.868938301160654	0.9589520452640221
SRR7443457_1 - illumina_universal_adapter	0.00012597288068421917	0.0002424977953171219	0.0004723983025658219	0.0012439821967566644	0.0014675840599711536	0.002062805921204089	0.002283258462401473	0.0027115662567278177	0.0031839645592936397	0.004198046248801605	0.005375892683199053	0.00704660801327351	0.008868490800169031	0.0108620116369968	0.012630355949601525	0.014565614329112842	0.01640166906508534	0.018100728293313745	0.0198580499788586	0.021569706495155428	0.02322624987615291	0.02487964393513329	0.026440132994609053	0.02818328273107694	0.029665038740125063	0.031211355850523856	0.03280648745218778	0.03453861456159579	0.03623924845083275	0.038032787339574325	0.03972239860175142	0.041714344777570626	0.043671648411201684	0.045825784670901835	0.048178328217679624	0.05082533337305678	0.05338258285094643	0.056113045039776877	0.05917733536242051	0.062314060091457575	0.06591216049600057	0.06972126547568966	0.07386734791120902	0.07808743941413036	0.08289173015122478	0.08839359571510805	0.0946229546649427	0.10082239505561483	0.10770051434097319	0.11531872430035134	0.12369119688282626	0.13345409513585327	0.14416651397703753	0.15545210942533502	0.1682572527468859	0.18358185368212115	0.2018258761272132	0.22276256889693044	0.24570537979154386	0.270282688813035	0.3002658090768877	0.33873477751583114	0.38531954879285546	0.435779560811928	0.4880142157876394	0.5488732891071944	0.6257435155617134	0.7199334384493041	0.818340303517799	0.9160243991833682	1.0236288592028195	1.1534360394428649	1.3066206370158837	1.4681745578493608
SRR7443457_2 - illumina_universal_adapter	7.243440639342602e-05	0.0001228235586671137	0.0002771403375052822	0.000683402877711889	0.0008503169446184795	0.0012187876206198205	0.0013510591453382507	0.001603004906706689	0.001965176938673819	0.0027745526970699274	0.0037602904884239427	0.005314480903865496	0.00704660801327351	0.009090518002374967	0.011038373669954707	0.013381469250681182	0.015740311441493186	0.018078683039194007	0.020703642940451423	0.023550630043914778	0.02648422350284853	0.029539065859440845	0.03253407109770816	0.03573220760607877	0.03876972869157701	0.0416655302863055	0.04462904230440175	0.047787812287558545	0.05108200311745088	0.054440755048693876	0.05773022189556054	0.06131572501203514	0.06472329143454326	0.06829934658496653	0.0720785330054931	0.07615533035663616	0.08006363897986404	0.08409162183974196	0.0885920030021857	0.09301680043621889	0.09794548939298897	0.1029985765694347	0.10828156425312915	0.11370784608860189	0.1195451144473069	0.12610357754792906	0.1333895340345026	0.14073847696141822	0.14858343810602798	0.15708030890817856	0.16634089029947724	0.17701394261544767	0.18855463314713072	0.200340970796148	0.21375078394498312	0.22948952072546774	0.24807366994840718	0.2688355753461751	0.2915721056486681	0.3157368534859184	0.34501295095693096	0.3822946249954256	0.4268984727236905	0.4752878055165162	0.5247384598291065	0.5821537495229565	0.6540149793092693	0.7410323213029022	0.8318808135303439	0.9216538122889442	1.0204984331178168	1.1388468051986236	1.2779728292872838	1.4245721945225354
SRR7443458_1 - illumina_universal_adapter	0.00011329705653694449	0.00024041082728571146	0.0006493855679556574	0.0017132725622659897	0.0019923701893448044	0.002650045785827555	0.002876639898901444	0.003357461553472867	0.003951580264581234	0.005109420915531959	0.006533924150770859	0.008417142297842267	0.010442672601295444	0.012707232060613152	0.01481980766360081	0.017058115365916057	0.019126477483425885	0.021016603987603202	0.022854226977775595	0.024682178267999712	0.026392687487423336	0.028161226906536614	0.029773637455056304	0.0313542695608888	0.033003985237780406	0.03465508258609319	0.036121035963967554	0.03774035486959315	0.03939007054648476	0.04111025146585666	0.042856684142231025	0.044726085575090606	0.04668391397890585	0.04869839091098958	0.05085103498519152	0.05295808390249446	0.0553442304468762	0.05778978886236878	0.06037351441997959	0.06326949771877757	0.06649984550150168	0.06975920838407061	0.07321476860844742	0.07700607498817151	0.08120635610856555	0.08603115271133396	0.09143210629673537	0.09706794402373778	0.10310446646288303	0.10976412271298147	0.11771149672762177	0.1271427858486118	0.13792534961951808	0.14914313988809677	0.16157680100731583	0.1770473759102935	0.19648472946348539	0.2195876572970738	0.24364946509696267	0.27035164698273084	0.30271730002392505	0.34358299564823247	0.3927856966279535	0.4439199742544874	0.49841724012017885	0.5596833142782422	0.6355840521294679	0.7244006544259053	0.8180379083108476	0.9109000445285066	1.0114553272193083	1.1275088182415114	1.2587551682110345	1.3954826087083876
SRR7443458_2 - illumina_universal_adapter	4.6976828320196496e-05	7.184691390147699e-05	0.00025975422718226297	0.0008566362811329948	0.0010224368516748648	0.0014203582209753529	0.0015391819631970262	0.0018210429331182052	0.0021913308739950482	0.002976120241226566	0.004120144177965469	0.005800256626123084	0.007636497944874295	0.00975183689070432	0.01179671059405405	0.014035018296369293	0.016177990670622963	0.018196612616970233	0.020274646434428334	0.022388603708837176	0.024445912454977545	0.02653776298664747	0.028484538019093262	0.030371901180428214	0.03235183632698238	0.03436493158764492	0.03624814973471632	0.038275061709590684	0.040480209297797554	0.04258173152941576	0.044734375603617704	0.0470928887195758	0.049454165178376266	0.05195084543645259	0.05453042597979986	0.0570644113662481	0.059860914322720976	0.06265050892208794	0.06560037740631204	0.06884730524609033	0.07248524609806319	0.07607068343603113	0.07986613483001877	0.08394206552250641	0.08839657418439797	0.09331670611522797	0.09879779664305796	0.10453311471238547	0.11054200372310707	0.11719336994467844	0.12486579134650345	0.13384389224134574	0.1440834591437274	0.1546822606156164	0.1664278493670867	0.18079999549022446	0.1986470452376356	0.21974378616766738	0.2415051110512878	0.2653679581665265	0.2940003350276862	0.33016834781997395	0.3733345263605498	0.41788652133657145	0.46494901328488125	0.5175147025037599	0.5819765826590177	0.656668358016709	0.7350450510546933	0.8124352306979535	0.894990098113593	0.990376548017752	1.0977462341578246	1.2081583607673405
SRR7443459_1 - illumina_universal_adapter	0.00023927214476992742	0.0003781090682784038	0.000691230640446457	0.0016571811508139418	0.0018580515933368437	0.0025079265544403506	0.002744244722114353	0.0032789145764767834	0.0038667560185658644	0.0050350539600042135	0.006278678317388651	0.007862010040804467	0.009519191191618408	0.011394966647530803	0.013309143805690222	0.015344434024782569	0.01706660267170686	0.018766616490411718	0.02037801099623882	0.02214153532250606	0.02375588380542909	0.025361370357064345	0.026922547252260724	0.028511786929868388	0.030149767229558817	0.03183796513987997	0.03345526759989893	0.03525571663986524	0.03710638329046226	0.03889353943349691	0.04081510153439614	0.04280608209704961	0.044783769762771417	0.046770319359781	0.049179287681507866	0.05171380002981154	0.05439601123291146	0.057218536348067825	0.06019171429511637	0.06340121040983893	0.06719559398955462	0.0711361994355186	0.07518610203403182	0.07961706767791937	0.0847496028820891	0.09088205933322947	0.09760826518065077	0.1049710530922439	0.11251107962959254	0.1208900356621839	0.13134416060466259	0.14406989393390762	0.15826523086837532	0.17226117434886812	0.18806642880061497	0.20809291652243872	0.23483527117184802	0.26694057123890924	0.298037088127712	0.3297524632181111	0.37084671558807214	0.4276516951427105	0.49767276822451745	0.5644902531457936	0.6273523627356262	0.7048337049731918	0.8074061286635446	0.9337698838844775	1.0584690730118567	1.1681709204232247	1.2891126506845871	1.4433265019659012	1.6312319390147882	1.8169410940928552
