Sample	5.0	10.0	15.0	20.0	25.0	30.0	35.0	40.0	45.0	50.0	55.0	60.0	65.0	70.0	75.0	80.0	85.0	90.0	95.0	100.0
SRR7443455	104041.0	126213.0	139397.0	148714.0	155891.0	161825.0	166718.0	171064.0	174754.0	177944.0	180780.0	183390.0	185731.0	187881.0	189745.0	191561.0	193230.0	194855.0	196320.0	197635.0
SRR7443456	118828.0	140806.0	154370.0	164548.0	172972.0	180147.0	186361.0	191942.0	197029.0	201619.0	205962.0	209986.0	213697.0	217149.0	220363.0	223379.0	226271.0	228809.0	231359.0	233786.0
SRR7443457	103489.0	126177.0	139974.0	150211.0	158296.0	165095.0	170948.0	176113.0	180728.0	184911.0	188710.0	192175.0	195438.0	198408.0	201252.0	203810.0	206182.0	208455.0	210630.0	212607.0
SRR7443458	113001.0	135951.0	150374.0	161376.0	170248.0	177767.0	184395.0	190198.0	195499.0	200295.0	204677.0	208824.0	212559.0	215999.0	219455.0	222584.0	225611.0	228438.0	231165.0	233733.0
SRR7443459	110918.0	134354.0	148633.0	159385.0	168006.0	175271.0	181649.0	187333.0	192342.0	196921.0	201331.0	205337.0	209021.0	212527.0	215803.0	218836.0	221709.0	224404.0	226977.0	229479.0
SRR7443460	99843.0	122629.0	136834.0	147240.0	155397.0	162321.0	168301.0	173675.0	178405.0	182612.0	186484.0	190077.0	193375.0	196507.0	199397.0	202246.0	204774.0	207223.0	209553.0	211730.0
SRR7443461	107994.0	130743.0	144877.0	155373.0	163837.0	171052.0	177392.0	182799.0	187844.0	192403.0	196562.0	200291.0	203890.0	207265.0	210474.0	213364.0	216061.0	218617.0	221108.0	223462.0
SRR7443462	111670.0	134670.0	149124.0	159864.0	168759.0	176217.0	182819.0	188552.0	193843.0	198641.0	203066.0	207184.0	210890.0	214443.0	217779.0	220956.0	223869.0	226671.0	229353.0	231856.0
SRR7443463	106406.0	129806.0	144362.0	154912.0	163429.0	170434.0	176606.0	181743.0	186507.0	190735.0	194587.0	198039.0	201121.0	204132.0	206741.0	209345.0	211745.0	213911.0	215940.0	217971.0
SRR7443464	106324.0	130844.0	146217.0	157442.0	166476.0	173997.0	180649.0	186458.0	191603.0	196211.0	200525.0	204468.0	208081.0	211544.0	214778.0	217771.0	220622.0	223276.0	225723.0	228010.0
SRR7443465	117143.0	138591.0	152058.0	162398.0	170771.0	177947.0	184284.0	189822.0	194715.0	199246.0	203479.0	207535.0	211222.0	214559.0	217730.0	220714.0	223418.0	226250.0	228770.0	231149.0
SRR7443466	106342.0	128050.0	141477.0	151148.0	159182.0	165986.0	171945.0	177257.0	181967.0	186259.0	190267.0	193895.0	197289.0	200486.0	203478.0	206377.0	208984.0	211471.0	213750.0	215992.0
SRR7443467	105706.0	127648.0	140221.0	149314.0	156230.0	161970.0	166795.0	170710.0	174121.0	177139.0	179843.0	182230.0	184453.0	186390.0	188105.0	189750.0	191251.0	192636.0	193950.0	195142.0
SRR7443468	109664.0	132503.0	146336.0	156413.0	164458.0	171159.0	176822.0	181990.0	186467.0	190470.0	194081.0	197587.0	200664.0	203503.0	206151.0	208679.0	210965.0	213104.0	215187.0	217050.0
SRR7443469	100301.0	123215.0	137078.0	147242.0	155096.0	161563.0	167118.0	171972.0	176309.0	180065.0	183505.0	186675.0	189603.0	192222.0	194645.0	196916.0	199002.0	200971.0	202783.0	204672.0
SRR7443470	104524.0	127950.0	142367.0	152957.0	161542.0	168650.0	174819.0	180369.0	185223.0	189688.0	193767.0	197424.0	200851.0	204091.0	207179.0	210120.0	212764.0	215225.0	217530.0	219789.0
SRR7443471	103659.0	126673.0	140846.0	150879.0	159000.0	165810.0	171564.0	176607.0	181096.0	185098.0	188752.0	192161.0	195375.0	198299.0	201085.0	203664.0	206057.0	208288.0	210463.0	212455.0
SRR7443472	110353.0	132597.0	146192.0	156389.0	164492.0	171359.0	177277.0	182558.0	187415.0	191641.0	195522.0	199261.0	202657.0	205770.0	208703.0	211509.0	214099.0	216583.0	218881.0	221052.0
