Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0
SRR7443455_1										16.01741950086715	3.6730233461211013	7.249163310412006	3.230659149858179	4.405730713073022	0.6793042299488301	0.3913520175211673																																																																																																																																																																																																																																																																																																																											
SRR7443455_2										14.722158723499634	3.299869896628324	6.7787680422848435	2.967424715839948	4.0664375941230295	0.5942450132778957	0.3523055667106832																																																																																																																																																																																																																																																																																																																											
SRR7443456_1										16.01237433643517	4.458731416052573	7.025680117176328	1.757649753681068	2.167648559865583	0.27267829776875463	0.14103400288533982																																																																																																																																																																																																																																																																																																																											
SRR7443456_2										14.84515578440526	4.095816303505352	6.585478705566575	1.6338149018562342	1.9496972524734475	0.23526143857884146	0.13081415466996962																																																																																																																																																																																																																																																																																																																											
SRR7443457_1										16.976300755157396	4.038692405273359	6.5566519873672915	2.004293251425465	2.497671507966665	0.3132739002800116	0.0																																																																																																																																																																																																																																																																																																																											
SRR7443457_2										16.002588125723527	3.745368490148124	6.115794841880178	1.8229793966773753	2.3055088445529517	0.3008596044338461	0.0																																																																																																																																																																																																																																																																																																																											
SRR7443458_1										17.12399333299545	4.157476775443005	6.029169505253342	1.4813420551430856	1.8769817486014233	0.21112775254666535	0.035064346530618476																																																																																																																																																																																																																																																																																																																											
SRR7443458_2										15.122587053338895	3.683282615444352	5.120157435147841	1.2603677740786772	1.5527157701264136	0.1562150830823934	0.03175441185234485																																																																																																																																																																																																																																																																																																																											
SRR7443459_1										15.817602869980153	3.4751473231406593	5.570308287075492	1.6876884173674431	1.925664600524328	0.2306678223867365	0.11633399724358764																																																																																																																																																																																																																																																																																																																											
SRR7443459_2										14.319990313101775	3.1483148781656465	5.156847961751397	1.5703562626801244	1.7187914236933801	0.18439525589719863	0.10926253633788176																																																																																																																																																																																																																																																																																																																											
SRR7443460_1										13.721720907431473	3.972776069728208	8.55826745848485	4.64366959662802	7.976502237539841	1.3366410492091325	0.9236720465378934																																																																																																																																																																																																																																																																																																																											
SRR7443460_2										12.66453344106404	3.624808704140117	8.219293162714086	4.397952675656525	7.296803371849557	1.1385445144020396	0.8096885399439414																																																																																																																																																																																																																																																																																																																											
SRR7443461_1										13.930485887797289	2.8610366881987903	6.2857154118029275	3.022660693280917	4.481162762106751	0.5978211641323591	0.4111998259059039																																																																																																																																																																																																																																																																																																																											
SRR7443461_2										13.195294545539834	2.8819142707578487	6.171111751097853	2.963643370835964	4.114578243999601	0.5709916623394171	0.332314166065719																																																																																																																																																																																																																																																																																																																											
SRR7443462_1										14.58948984234637	3.2491185460960343	5.754840060048286	2.174107627994738	2.550372457731552	0.30605255084419153	0.17399302765877678																																																																																																																																																																																																																																																																																																																											
SRR7443462_2										14.148286441372726	3.0356383928608577	5.570861789356563	2.020360322894153	2.3346913352555996	0.2621511226330611	0.17194272005659192																																																																																																																																																																																																																																																																																																																											
SRR7443463_1										16.83492061114443	4.016907605334114	7.053445072263163	2.5343520027473563	3.268499255661767	0.6393016724291803	0.4045755525064177																																																																																																																																																																																																																																																																																																																											
SRR7443463_2										15.58852710580027	3.642376330481773	6.521126672854659	2.3540472905389316	3.0310681269948283	0.5428309629761406	0.33025952248645435																																																																																																																																																																																																																																																																																																																											
SRR7443464_1										14.772545061770689	4.588650402103437	8.329733684756818	2.1771288163794784	2.098390279632457	0.18913530701148104	0.09261115489608908																																																																																																																																																																																																																																																																																																																											
SRR7443464_2										13.945160347215676	4.297144820250566	7.979250735062251	1.8251950806985484	1.881707197252035	0.2160294789462417	0.05093213823302601																																																																																																																																																																																																																																																																																																																											
SRR7443465_1										15.964143709674714	3.9057903227784165	5.362449020202787	1.329063845904673	1.7428319690778533	0.27939955932277094	0.12904909756925645																																																																																																																																																																																																																																																																																																																											
SRR7443465_2										15.519928448594644	3.6655934783140323	5.150226278162889	1.2971420806448186	1.6518875400617996	0.2913511543139931	0.09171429957962918																																																																																																																																																																																																																																																																																																																											
SRR7443466_1										15.034519766138676	3.6100345895351644	5.804704148117223	1.517550557289248	2.0459862485197546	0.272673581094422	0.12613962815054208																																																																																																																																																																																																																																																																																																																											
SRR7443466_2										14.509996644393164	3.4055500909953484	5.53591923846697	1.4166564138892588	1.9395624729966612	0.22940079936025498	0.11727560092043537																																																																																																																																																																																																																																																																																																																											
SRR7443467_1										16.075538806675983	3.640249143119089	7.2802206527236475	2.9321032298866876	3.6668898992243695	0.4946752397863525	0.33470195612716414																																																																																																																																																																																																																																																																																																																											
SRR7443467_2										15.406082823099945	3.5310241152843194	7.244983599715252	2.7541889910218154	3.4321673156928245	0.5136437402935441	0.27128702454062265																																																																																																																																																																																																																																																																																																																											
SRR7443468_1										14.902512312082075	3.4902173170465756	6.947537606478129	2.624895711213935	3.2781344341565815	0.3895196247207045	0.20439908750997018																																																																																																																																																																																																																																																																																																																											
SRR7443468_2										13.826283791946262	3.2455384852161586	6.68388047879564	2.4563321375585407	2.9542619087183253	0.36935744652630564	0.19517524339519432																																																																																																																																																																																																																																																																																																																											
SRR7443469_1										14.584264394440789	4.848338738839584	11.205416322087808	3.7302121175170275	4.430031893973826	0.5139208435530445	0.27545439409685246																																																																																																																																																																																																																																																																																																																											
SRR7443469_2										14.224182958141688	4.811888489193859	10.853098136704661	3.6132654057450697	4.026370797017111	0.4471737089859559	0.2715301363557921																																																																																																																																																																																																																																																																																																																											
SRR7443470_1										14.146415581756827	4.56149779680186	9.381450901655814	2.738850795723225	2.9477221063356116	0.23310737414971827	0.19425200906096318																																																																																																																																																																																																																																																																																																																											
SRR7443470_2										13.480345231751697	4.348949385247273	9.135791960812774	2.5272749646927406	2.710464753160341	0.18702452200529923	0.18586556468763674																																																																																																																																																																																																																																																																																																																											
SRR7443471_1										14.794412497255141	5.066474594777797	10.762059049170034	3.3308475255507806	3.534160070084289	0.3888573112932926	0.18395026527555228																																																																																																																																																																																																																																																																																																																											
SRR7443471_2										14.516712737831087	4.868597651227501	10.368153624376443	3.2039644175141877	3.224426978573933	0.3321343337437462	0.17347680362593637																																																																																																																																																																																																																																																																																																																											
SRR7443472_1										15.000334278105045	3.516440648780921	5.945153084816626	1.7270338209276033	2.1755387231430627	0.230729436718176	0.13774700486366226																																																																																																																																																																																																																																																																																																																											
SRR7443472_2										14.564743528363195	3.3634260544624026	5.746171347927495	1.6824837921133964	1.9518957723866364	0.22774142140674697	0.1287866193437882																																																																																																																																																																																																																																																																																																																											
