Sample	5.0	10.0	15.0	20.0	25.0	30.0	35.0	40.0	45.0	50.0	55.0	60.0	65.0	70.0	75.0	80.0	85.0	90.0	95.0	100.0
BR701	14519.0	21314.0	26097.0	29879.0	33027.0	35523.0	37702.0	39640.0	41309.0	42668.0	43953.0	45068.0	45992.0	46863.0	47637.0	48286.0	48841.0	49305.0	49714.0	50050.0
BR702	12849.0	18981.0	23333.0	26933.0	29866.0	32374.0	34511.0	36391.0	38055.0	39472.0	40744.0	41852.0	42841.0	43813.0	44599.0	45206.0	45862.0	46406.0	46814.0	47176.0
BR703	14756.0	21680.0	26824.0	30848.0	34297.0	37203.0	39646.0	41850.0	43669.0	45295.0	46653.0	47847.0	48934.0	49971.0	50878.0	51617.0	52272.0	52870.0	53335.0	53717.0
BR704	15883.0	23276.0	28477.0	32594.0	35976.0	38780.0	41157.0	43200.0	45063.0	46730.0	48051.0	49239.0	50330.0	51253.0	52050.0	52796.0	53480.0	54027.0	54465.0	54843.0
BR705	13606.0	20233.0	25110.0	29099.0	32448.0	35187.0	37542.0	39553.0	41397.0	43070.0	44534.0	45780.0	46882.0	47896.0	48773.0	49542.0	50240.0	50832.0	51327.0	51706.0
BR707	16523.0	24255.0	29749.0	34090.0	37584.0	40491.0	43042.0	45283.0	47175.0	48880.0	50293.0	51600.0	52797.0	53817.0	54698.0	55491.0	56143.0	56752.0	57210.0	57589.0
BR708	13862.0	20716.0	25653.0	29499.0	32684.0	35521.0	37904.0	39877.0	41691.0	43344.0	44751.0	46015.0	47159.0	48145.0	49019.0	49766.0	50399.0	50960.0	51427.0	51763.0
BR709	17465.0	25364.0	31142.0	35561.0	39093.0	42072.0	44652.0	46846.0	48738.0	50450.0	51949.0	53269.0	54451.0	55501.0	56376.0	57107.0	57817.0	58385.0	58911.0	59340.0
BR710	15707.0	22760.0	27985.0	32037.0	35431.0	38158.0	40518.0	42610.0	44341.0	45857.0	47217.0	48463.0	49499.0	50505.0	51343.0	52113.0	52770.0	53382.0	53849.0	54250.0
BR711	15244.0	22249.0	27349.0	31249.0	34358.0	36996.0	39263.0	41243.0	42948.0	44448.0	45768.0	46938.0	47973.0	48946.0	49722.0	50454.0	51083.0	51673.0	52158.0	52562.0
BR712	12311.0	18067.0	22253.0	25526.0	28233.0	30506.0	32478.0	34222.0	35733.0	37029.0	38247.0	39321.0	40288.0	41149.0	41954.0	42618.0	43232.0	43746.0	44166.0	44547.0
BR713	14706.0	21371.0	26212.0	29960.0	32820.0	35400.0	37537.0	39349.0	40909.0	42285.0	43516.0	44556.0	45447.0	46230.0	46932.0	47588.0	48150.0	48608.0	48987.0	49315.0
BR714	15010.0	22146.0	27451.0	31599.0	35048.0	38053.0	40618.0	42827.0	44884.0	46644.0	48239.0	49586.0	50809.0	51867.0	52788.0	53628.0	54398.0	55043.0	55601.0	56055.0
BR715	14701.0	21745.0	26934.0	31099.0	34530.0	37439.0	39889.0	42124.0	43992.0	45677.0	47201.0	48576.0	49762.0	50794.0	51752.0	52621.0	53360.0	53979.0	54494.0	54965.0
BR716	15354.0	22559.0	27751.0	31927.0	35385.0	38307.0	40900.0	43090.0	44995.0	46680.0	48193.0	49511.0	50705.0	51722.0	52546.0	53280.0	53976.0	54551.0	55056.0	55458.0
BR717	14623.0	21277.0	26042.0	29706.0	32832.0	35460.0	37592.0	39468.0	41090.0	42517.0	43798.0	44925.0	45897.0	46768.0	47544.0	48254.0	48862.0	49406.0	49832.0	50182.0
BR718	16656.0	24048.0	29129.0	33047.0	36170.0	38801.0	41043.0	42939.0	44514.0	45900.0	47159.0	48230.0	49107.0	49908.0	50658.0	51280.0	51848.0	52306.0	52704.0	53004.0
BR719	14267.0	21046.0	25948.0	29825.0	32957.0	35606.0	37935.0	39873.0	41641.0	43195.0	44658.0	45866.0	46938.0	47944.0	48794.0	49482.0	50147.0	50705.0	51173.0	51583.0
BR720	16703.0	24495.0	29993.0	34379.0	37880.0	40827.0	43455.0	45745.0	47754.0	49507.0	51115.0	52531.0	53725.0	54782.0	55684.0	56517.0	57194.0	57783.0	58294.0	58746.0
BR721	14008.0	20485.0	25207.0	28902.0	31847.0	34464.0	36710.0	38614.0	40257.0	41782.0	43051.0	44215.0	45281.0	46171.0	46995.0	47694.0	48339.0	48881.0	49336.0	49716.0
BR722	14227.0	20867.0	25644.0	29456.0	32615.0	35232.0	37535.0	39563.0	41260.0	42772.0	44150.0	45321.0	46411.0	47362.0	48215.0	48948.0	49573.0	50104.0	50579.0	50981.0
BR723	15011.0	21759.0	26583.0	30532.0	33776.0	36482.0	38857.0	40828.0	42610.0	44195.0	45595.0	46800.0	47849.0	48856.0	49775.0	50497.0	51196.0	51733.0	52194.0	52592.0
BR724	14721.0	21578.0	26513.0	30513.0	33787.0	36536.0	38842.0	40983.0	42766.0	44321.0	45682.0	46953.0	48032.0	48987.0	49823.0	50631.0	51265.0	51828.0	52302.0	52703.0
BR725	13379.0	19844.0	24425.0	28215.0	31248.0	33855.0	36073.0	38194.0	39978.0	41476.0	42757.0	43889.0	45012.0	45955.0	46801.0	47463.0	48055.0	48562.0	48998.0	49372.0
BR726	12052.0	18016.0	22219.0	25738.0	28595.0	30986.0	33077.0	34786.0	36382.0	37764.0	38957.0	40027.0	41027.0	41888.0	42633.0	43298.0	43808.0	44361.0	44751.0	45116.0
BR727	14976.0	22090.0	27189.0	31225.0	34518.0	37275.0	39664.0	41706.0	43579.0	45194.0	46588.0	47889.0	49021.0	50027.0	50912.0	51684.0	52301.0	52856.0	53339.0	53726.0
BR729	14323.0	21139.0	26088.0	29929.0	33226.0	36080.0	38437.0	40485.0	42426.0	44060.0	45493.0	46778.0	47911.0	48919.0	49752.0	50518.0	51185.0	51765.0	52277.0	52699.0
BR730	15100.0	22222.0	27319.0	31376.0	34675.0	37525.0	39961.0	42102.0	44016.0	45603.0	46997.0	48205.0	49413.0	50442.0	51328.0	52144.0	52829.0	53409.0	53883.0	54309.0
BR731	11703.0	17371.0	21587.0	24938.0	27705.0	30115.0	32133.0	33951.0	35574.0	36998.0	38232.0	39281.0	40277.0	41196.0	41993.0	42664.0	43268.0	43825.0	44257.0	44625.0
BR732	13278.0	19578.0	24141.0	27734.0	30745.0	33330.0	35507.0	37395.0	39076.0	40605.0	41974.0	43140.0	44184.0	45090.0	45934.0	46628.0	47290.0	47876.0	48332.0	48744.0
BR733	12031.0	17837.0	22169.0	25608.0	28398.0	30832.0	32853.0	34634.0	36225.0	37665.0	38923.0	40036.0	41008.0	41882.0	42688.0	43430.0	44059.0	44568.0	45003.0	45395.0
BR734	13983.0	19672.0	23299.0	25986.0	28076.0	29634.0	30929.0	32022.0	32991.0	33845.0	34535.0	35166.0	35733.0	36205.0	36611.0	36947.0	37271.0	37567.0	37795.0	38022.0
BR735	13609.0	20091.0	24936.0	28779.0	31914.0	34565.0	36870.0	38842.0	40617.0	42115.0	43439.0	44679.0	45768.0	46749.0	47652.0	48402.0	49049.0	49583.0	50084.0	50457.0
BR736	12538.0	18600.0	23000.0	26532.0	29565.0	32140.0	34320.0	36327.0	38091.0	39639.0	40991.0	42225.0	43271.0	44299.0	45174.0	45935.0	46600.0	47216.0	47668.0	48034.0
BR737	13558.0	19852.0	24474.0	28087.0	31009.0	33563.0	35722.0	37567.0	39201.0	40665.0	41955.0	43057.0	44070.0	44951.0	45703.0	46351.0	46932.0	47419.0	47848.0	48188.0
BR738	14622.0	21519.0	26456.0	30319.0	33568.0	36240.0	38581.0	40566.0	42291.0	43850.0	45220.0	46449.0	47544.0	48479.0	49285.0	49979.0	50586.0	51109.0	51565.0	51959.0
BR739	11755.0	17560.0	21912.0	25340.0	28213.0	30709.0	32894.0	34845.0	36507.0	37975.0	39340.0	40569.0	41612.0	42469.0	43263.0	43991.0	44604.0	45173.0	45640.0	46013.0
BR740	11758.0	17488.0	21805.0	25230.0	28115.0	30641.0	32722.0	34635.0	36292.0	37682.0	38960.0	40139.0	41159.0	42064.0	42877.0	43597.0	44253.0	44828.0	45322.0	45722.0
BR741	12101.0	18089.0	22556.0	26114.0	29161.0	31747.0	33941.0	35830.0	37513.0	39096.0	40481.0	41645.0	42739.0	43673.0	44617.0	45388.0	46074.0	46648.0	47176.0	47582.0
BR742	14143.0	21005.0	25876.0	29871.0	33020.0	35778.0	38156.0	40188.0	42062.0	43644.0	44999.0	46217.0	47349.0	48270.0	49128.0	49903.0	50618.0	51136.0	51632.0	52083.0
BR743	14102.0	20923.0	25874.0	29754.0	32966.0	35541.0	37787.0	39786.0	41529.0	43012.0	44324.0	45474.0	46517.0	47469.0	48333.0	49068.0	49680.0	50231.0	50736.0	51135.0
BR744	14376.0	21417.0	26494.0	30488.0	33752.0	36583.0	38939.0	41016.0	42849.0	44427.0	45823.0	47092.0	48215.0	49173.0	50017.0	50802.0	51479.0	52108.0	52569.0	52986.0
BR745	12008.0	17562.0	21583.0	24736.0	27291.0	29528.0	31370.0	32981.0	34422.0	35631.0	36768.0	37733.0	38599.0	39343.0	40029.0	40629.0	41137.0	41583.0	41974.0	42268.0
BR746	12714.0	18768.0	23229.0	26800.0	29754.0	32305.0	34456.0	36355.0	38017.0	39467.0	40830.0	41981.0	43024.0	43956.0	44766.0	45456.0	46094.0	46604.0	47080.0	47468.0
BR747	12373.0	17805.0	21391.0	24143.0	26338.0	28145.0	29617.0	30857.0	31897.0	32831.0	33585.0	34259.0	34829.0	35395.0	35873.0	36320.0	36721.0	37012.0	37269.0	37472.0
BR748	14951.0	21122.0	25344.0	28599.0	31083.0	33098.0	34733.0	36132.0	37242.0	38265.0	39166.0	39974.0	40661.0	41288.0	41793.0	42249.0	42618.0	42969.0	43266.0	43515.0
BR749	13311.0	19480.0	23789.0	27125.0	29791.0	31984.0	33881.0	35491.0	36851.0	38064.0	39112.0	40029.0	40919.0	41714.0	42339.0	42909.0	43412.0	43842.0	44206.0	44518.0
BR750	12648.0	18976.0	23532.0	27082.0	30024.0	32538.0	34657.0	36514.0	38173.0	39654.0	41009.0	42191.0	43190.0	44138.0	44930.0	45637.0	46272.0	46812.0	47294.0	47667.0
BR751	11770.0	17661.0	22064.0	25533.0	28356.0	30899.0	33115.0	35084.0	36808.0	38283.0	39610.0	40769.0	41850.0	42833.0	43704.0	44414.0	45119.0	45731.0	46213.0	46627.0
BR752	10644.0	15875.0	19911.0	23042.0	25721.0	27989.0	29995.0	31721.0	33270.0	34641.0	35843.0	36966.0	37925.0	38797.0	39598.0	40281.0	40934.0	41430.0	41854.0	42270.0
BR753	13681.0	20271.0	25332.0	29282.0	32565.0	35408.0	37775.0	39880.0	41856.0	43445.0	44918.0	46220.0	47423.0	48443.0	49399.0	50224.0	50962.0	51582.0	52139.0	52594.0
BR754	14828.0	21721.0	26601.0	30568.0	33782.0	36437.0	38622.0	40503.0	42142.0	43551.0	44837.0	45970.0	46984.0	47892.0	48641.0	49321.0	49947.0	50422.0	50866.0	51243.0
BR755	12725.0	18809.0	23132.0	26729.0	29693.0	32147.0	34305.0	36158.0	37784.0	39252.0	40496.0	41616.0	42654.0	43554.0	44361.0	45046.0	45638.0	46138.0	46612.0	46978.0
BR756	14732.0	21717.0	26556.0	30365.0	33524.0	36126.0	38473.0	40480.0	42154.0	43599.0	44941.0	46127.0	47161.0	48117.0	48932.0	49654.0	50289.0	50838.0	51267.0	51663.0
BR757	13116.0	19263.0	23598.0	27156.0	29986.0	32460.0	34620.0	36526.0	38178.0	39609.0	40888.0	41996.0	43060.0	43947.0	44748.0	45461.0	46038.0	46552.0	46968.0	47352.0
BR758	13228.0	19572.0	24102.0	27582.0	30531.0	33065.0	35248.0	37023.0	38719.0	40202.0	41531.0	42648.0	43678.0	44565.0	45367.0	46103.0	46722.0	47245.0	47693.0	48032.0
BR759	12788.0	18801.0	23042.0	26383.0	29190.0	31562.0	33541.0	35236.0	36785.0	38108.0	39289.0	40335.0	41249.0	42144.0	42874.0	43522.0	44098.0	44570.0	44977.0	45321.0
BR760	13262.0	19484.0	23937.0	27569.0	30506.0	32966.0	35182.0	37011.0	38594.0	40159.0	41471.0	42572.0	43613.0	44598.0	45401.0	46142.0	46823.0	47374.0	47865.0	48280.0
BR761	13224.0	19796.0	24443.0	28241.0	31331.0	34002.0	36236.0	38203.0	39835.0	41359.0	42650.0	43843.0	44913.0	45886.0	46710.0	47469.0	48049.0	48578.0	49004.0	49383.0
