Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
BR701_1	36.17770846392904	35.97332372198157	36.16182915081122	36.25156483898896	36.291063090178845	36.29001857044946	36.19613244600086	36.26161348548099	36.23675723163424	36.29922789908052	36.2787630537306	36.256965516693924	36.19678187608993	36.16850268985432	36.14984070002843	36.13758869926455	36.11959427759982	36.09386352561903	36.07073061341632	36.05253601965065	36.03983665759868	36.02750880288338	36.03124644698033	36.025015309706006	36.01507980488295	35.99304288322851	35.97981877452736	35.96667531070141	35.95035457928893	35.9162092370626	35.91385999143464	35.873888450364824	35.86671152010988	35.844240619439745	35.803263588512195	35.7655862606703	35.704521602904	35.54920491212992
BR701_2	35.89782146791165	35.78279261752366	35.81159147849207	35.85318182493522	35.92769122678944	35.8720491430762	35.841986869145714	35.911613462650344	35.816622826553	35.85845377993172	35.8344391270108	35.809778148968995	35.77545521942168	35.747446741453544	35.716665639287484	35.70701413368174	35.689869475777755	35.668058774237934	35.645448409917336	35.60688030744524	35.60173876813759	35.59580610822409	35.571560669058826	35.55154840443447	35.51626805583786	35.50505016402768	35.49122346670331	35.48794762691391	35.46406651572447	35.384124086892605	35.37572205701614	35.36800013459545	35.35463018371191	35.27150580876677	35.16045929785359	35.16287523004952	35.11041354699027	34.7999269840738
BR702_1	36.228265363689594	36.05654668370236	36.21601516419374	36.327169436917416	36.366826795784654	36.34793653297197	36.28014728990883	36.34435208881484	36.30372150295184	36.34768014463052	36.324672498139684	36.30393890367348	36.24846626115751	36.22349643014902	36.207567085550814	36.19664597752634	36.17844893667163	36.168124451292314	36.14436885633472	36.12180434905143	36.10824445153986	36.09408799828595	36.0947440975403	36.08814514600788	36.077906103895735	36.05645506028698	36.04419333677995	36.03238504715227	36.01855237847061	35.987498170625955	35.98729625790771	35.95212629714119	35.9477689163131	35.93268598441064	35.901099715144504	35.87596877377664	35.833843077088275	35.687470656840205
BR702_2	35.91756924149427	35.923173523676326	35.966693266113836	36.019145497080444	36.09238811464668	36.03587772572553	35.96548567016808	36.042782097005414	36.012346205046114	36.0502611635304	36.03908464561826	36.032214394777824	36.00948388486627	35.98848114870808	35.95743656650701	35.95701910125759	35.93461776995833	35.9200206361756	35.89337562539504	35.85564774392812	35.84864283443174	35.84982804302052	35.825043641547396	35.800956576555805	35.76291960404903	35.75186551830202	35.741704133641065	35.737076264701685	35.71441943988623	35.63375618704758	35.630396745445296	35.61796057282866	35.61068317649917	35.5304986635325	35.42480945658015	35.42928950373326	35.37948584679153	35.09863420396764
BR703_1	36.21135235986761	36.02443489134765	36.197603725712625	36.30361694279544	36.33674427055147	36.325363223088985	36.25589883636996	36.319258087116445	36.28484717432315	36.3422550923775	36.3211006373858	36.29925161172823	36.243199740691665	36.21748873084074	36.19920635135591	36.18887845119489	36.16595696772927	36.15109486839026	36.12717087097192	36.09769744535467	36.08459294616036	36.06656838902281	36.07770099122631	36.071972527254125	36.06006538926958	36.03742461820208	36.02424816943644	36.00899822025646	35.99372159651773	35.957989722096336	35.9543704954199	35.91410193297585	35.90608564978281	35.88673335989564	35.85267554827967	35.82719310953105	35.78363214963637	35.63926926934914
BR703_2	35.8763704841469	35.83690300760042	35.87389507191919	35.9174976540809	36.00061218258721	35.945840470766434	35.87083489099629	35.929589047092385	35.86708438508371	35.904997900220316	35.90135102540766	35.89042796928503	35.858229266075575	35.83598289636663	35.800751169921696	35.79098112233279	35.778775645073765	35.75933399834287	35.734956577346665	35.69721398727776	35.69438616928521	35.6879229983668	35.65985169999438	35.63860252250264	35.60476629858361	35.593614466394996	35.58054030182512	35.57509219156462	35.545093941808034	35.45498715060738	35.441316717415916	35.4221263341946	35.40013812355899	35.30135484651625	35.16908103875885	35.15425690162117	35.07712306685396	34.74583673017929
BR704_1	36.19599928476667	36.00894374629101	36.19444071399727	36.289856251769606	36.337201059017325	36.32214327693812	36.2400111362367	36.30960192568571	36.27420996771461	36.32252874003681	36.304054714064684	36.27871969378386	36.227273790956886	36.19700285456609	36.18740229579151	36.1755665335525	36.16455933559707	36.15265590541536	36.12969755805999	36.11760333862787	36.09997301810883	36.09946161809917	36.08122897461395	36.086284326044755	36.0671216163619	36.05912927527014	36.040928473804584	36.03944260050988	36.022281948320355	36.00093515414464	36.000992511838824	35.97280497583692	35.974661229475814	35.9636380433333	35.94310614432981	35.91973996677003	35.891896477627725	35.75806931746564
BR704_2	35.74160154318426	35.766348359405804	35.79233582272775	35.839699118324795	35.90560368724863	35.83936545181174	35.79949855390733	35.90292489191325	35.813767382918364	35.85939961407543	35.83308214101978	35.81042113188537	35.77836715922395	35.74501216755363	35.715815039165214	35.70771776135706	35.689761613618735	35.6697219252955	35.64257073575277	35.60045755889883	35.597109181559624	35.59461387359893	35.57095831394198	35.54565265888458	35.50393383005171	35.48760642702923	35.471881475485944	35.46601572683835	35.43787211307931	35.355037099662255	35.34202718412392	35.32484334701861	35.30474492240706	35.21461491455433	35.09201791658326	35.08101539182829	35.004375354031446	34.68562444385263
BR705_1	36.17793834908262	35.96985260914818	36.15122158293193	36.25023924353261	36.297622519273695	36.28158064020977	36.20535525850026	36.28029343656274	36.24575784560308	36.29505548190876	36.271147689514336	36.247986398787205	36.18509197336552	36.158476865852606	36.14076530271727	36.13314749315468	36.11031568464365	36.097291559635906	36.072642513857055	36.05299704867838	36.037377171069025	36.02519158594605	36.03000555836962	36.0272129135589	36.016076856163465	35.99504752788268	35.985193348544485	35.97011495457401	35.95951277037783	35.92528522184045	35.92715449527452	35.88651262598563	35.88413723254694	35.8617557799614	35.82974159808752	35.79910350567257	35.752681473123424	35.6121554182336
