Sample	5.0	10.0	15.0	20.0	25.0	30.0	35.0	40.0	45.0	50.0	55.0	60.0	65.0	70.0	75.0	80.0	85.0	90.0	95.0	100.0
BR701	102531.0	120356.0	130360.0	137439.0	142806.0	146977.0	150475.0	153437.0	156008.0	158072.0	160034.0	161690.0	163056.0	164328.0	165447.0	166396.0	167209.0	167888.0	168508.0	168988.0
BR702	97855.0	115620.0	125456.0	132399.0	137707.0	142014.0	145550.0	148590.0	151257.0	153465.0	155421.0	157122.0	158609.0	160050.0	161257.0	162249.0	163219.0	163991.0	164621.0	165164.0
BR703	102455.0	120592.0	130900.0	138345.0	144159.0	148843.0	152649.0	155989.0	158802.0	161219.0	163273.0	165066.0	166676.0	168172.0	169459.0	170525.0	171492.0	172336.0	173010.0	173577.0
BR704	106045.0	123839.0	134049.0	141298.0	146930.0	151359.0	155054.0	158132.0	160901.0	163324.0	165333.0	167073.0	168648.0	169999.0	171154.0	172235.0	173194.0	173991.0	174604.0	175159.0
BR705	96376.0	115319.0	126001.0	133672.0	139541.0	144252.0	148055.0	151347.0	154230.0	156769.0	158991.0	160843.0	162490.0	163956.0	165247.0	166394.0	167423.0	168277.0	169002.0	169554.0
BR707	105238.0	123768.0	134437.0	142027.0	147804.0	152503.0	156402.0	159777.0	162639.0	165161.0	167271.0	169108.0	170822.0	172283.0	173552.0	174676.0	175607.0	176451.0	177099.0	177625.0
BR708	97041.0	115931.0	126574.0	134106.0	139873.0	144599.0	148476.0	151698.0	154565.0	157104.0	159249.0	161138.0	162854.0	164324.0	165612.0	166708.0	167668.0	168508.0	169177.0	169676.0
BR709	108327.0	126367.0	136918.0	144306.0	150024.0	154609.0	158451.0	161721.0	164457.0	166922.0	169037.0	170873.0	172517.0	173933.0	175164.0	176211.0	177154.0	177982.0	178702.0	179304.0
BR710	103624.0	121314.0	131496.0	138673.0	144250.0	148653.0	152298.0	155398.0	158012.0	160202.0	162218.0	163988.0	165506.0	166975.0	168169.0	169261.0	170234.0	171094.0	171766.0	172350.0
BR711	99576.0	118347.0	128783.0	135885.0	141353.0	145747.0	149407.0	152483.0	155079.0	157281.0	159251.0	160997.0	162507.0	163912.0	165043.0	166112.0	166992.0	167797.0	168499.0	169072.0
BR712	87621.0	106481.0	116887.0	123816.0	129149.0	133379.0	136938.0	139849.0	142323.0	144458.0	146392.0	148076.0	149555.0	150841.0	152015.0	153016.0	153919.0	154685.0	155306.0	155843.0
BR713	101776.0	119567.0	129556.0	136468.0	141522.0	145743.0	149172.0	152020.0	154485.0	156660.0	158522.0	160123.0	161473.0	162681.0	163741.0	164666.0	165462.0	166153.0	166714.0	167179.0
BR714	101935.0	120810.0	131802.0	139250.0	145154.0	150013.0	154041.0	157399.0	160458.0	163047.0	165362.0	167324.0	169082.0	170650.0	171998.0	173187.0	174273.0	175210.0	176043.0	176648.0
BR715	100840.0	119799.0	130606.0	138277.0	144208.0	148989.0	152888.0	156372.0	159174.0	161730.0	163963.0	166001.0	167712.0	169226.0	170582.0	171826.0	172896.0	173733.0	174491.0	175150.0
BR716	103509.0	122017.0	132456.0	139949.0	145666.0	150363.0	154380.0	157725.0	160538.0	163058.0	165261.0	167154.0	168870.0	170344.0	171559.0	172666.0	173662.0	174490.0	175187.0	175777.0
BR717	99933.0	117685.0	127636.0	134476.0	139923.0	144231.0	147633.0	150529.0	153049.0	155255.0	157215.0	158881.0	160384.0	161644.0	162768.0	163790.0	164659.0	165434.0	166055.0	166546.0
BR718	104668.0	122436.0	132282.0	139197.0	144406.0	148611.0	152063.0	154957.0	157301.0	159377.0	161213.0	162763.0	164091.0	165276.0	166356.0	167233.0	168028.0	168665.0	169226.0	169659.0
BR719	97741.0	116168.0	126496.0	133745.0	139250.0	143630.0	147381.0	150482.0	153198.0	155578.0	157709.0	159495.0	161078.0	162519.0	163762.0	164793.0	165741.0	166525.0	167201.0	167783.0
BR720	104612.0	123062.0	133586.0	141020.0	146711.0	151310.0	155304.0	158650.0	161554.0	164091.0	166379.0	168411.0	170105.0	171569.0	172858.0	174035.0	174992.0	175784.0	176525.0	177139.0
BR721	99594.0	117202.0	126997.0	133826.0	139019.0	143322.0	146894.0	149850.0	152434.0	154719.0	156634.0	158355.0	159922.0	161233.0	162390.0	163407.0	164345.0	165110.0	165737.0	166275.0
BR722	101602.0	118804.0	128479.0	135343.0	140709.0	145019.0	148626.0	151704.0	154302.0	156523.0	158570.0	160309.0	161883.0	163243.0	164453.0	165524.0	166436.0	167211.0	167915.0	168494.0
BR723	103750.0	120987.0	130666.0	137681.0	143036.0	147459.0	151162.0	154261.0	156905.0	159217.0	161240.0	163024.0	164554.0	165971.0	167287.0	168302.0	169306.0	170103.0	170769.0	171336.0
BR724	103322.0	120518.0	130297.0	137279.0	142747.0	147178.0	150837.0	154048.0	156777.0	159103.0	161139.0	162969.0	164535.0	165885.0	167103.0	168227.0	169164.0	169975.0	170657.0	171242.0
BR725	98897.0	117149.0	127368.0	134531.0	139953.0	144406.0	148027.0	151314.0	154078.0	156387.0	158365.0	160116.0	161790.0	163186.0	164427.0	165442.0	166346.0	167114.0	167771.0	168316.0
BR726	93244.0	111634.0	121804.0	128925.0	134359.0	138701.0	142282.0	145222.0	147826.0	150031.0	151980.0	153651.0	155220.0	156568.0	157700.0	158717.0	159480.0	160283.0	160875.0	161410.0
BR727	102304.0	120919.0	131404.0	138817.0	144500.0	149094.0	152870.0	156106.0	158903.0	161315.0	163404.0	165291.0	166941.0	168372.0	169634.0	170735.0	171667.0	172481.0	173160.0	173735.0
BR729	99883.0	117856.0	128018.0	135069.0	140642.0	145281.0	148992.0	152176.0	155089.0	157537.0	159649.0	161540.0	163201.0	164660.0	165910.0	166993.0	167940.0	168738.0	169452.0	170038.0
BR730	101265.0	119365.0	129634.0	136911.0	142412.0	146983.0	150783.0	154069.0	156874.0	159279.0	161362.0	163154.0	164891.0	166384.0	167658.0	168792.0	169776.0	170606.0	171287.0	171882.0
BR731	88942.0	107528.0	117856.0	124995.0	130372.0	134819.0	138367.0	141390.0	144043.0	146279.0	148233.0	149890.0	151434.0	152854.0	154070.0	155066.0	155983.0	156787.0	157454.0	157985.0
BR732	96334.0	114277.0	124327.0	131320.0	136754.0	141187.0	144792.0	147786.0	150423.0	152803.0	154832.0	156620.0	158189.0	159515.0	160775.0	161803.0	162781.0	163659.0	164340.0	164934.0
BR733	92533.0	110295.0	120236.0	127046.0	132149.0	136408.0	139781.0	142680.0	145217.0	147436.0	149451.0	151145.0	152651.0	153970.0	155184.0	156266.0	157183.0	157935.0	158570.0	159129.0
BR734	97638.0	113596.0	121822.0	127166.0	131036.0	133955.0	136270.0	138169.0	139753.0	141172.0	142318.0	143336.0	144219.0	144993.0	145639.0	146187.0	146684.0	147129.0	147491.0	147846.0
BR735	97165.0	114914.0	125094.0	132064.0	137509.0	141881.0	145589.0	148700.0	151426.0	153696.0	155707.0	157564.0	159155.0	160620.0	161907.0	163006.0	163937.0	164732.0	165423.0	165964.0
BR736	95052.0	112680.0	122612.0	129517.0	134924.0	139317.0	142917.0	146100.0	148841.0	151212.0	153254.0	155019.0	156574.0	158052.0	159298.0	160388.0	161367.0	162236.0	162891.0	163417.0
BR737	99292.0	117157.0	127095.0	133969.0	139167.0	143457.0	147005.0	149946.0	152498.0	154826.0	156808.0	158474.0	159963.0	161282.0	162391.0	163373.0	164195.0	164916.0	165521.0	166002.0
BR738	102050.0	119980.0	130103.0	137172.0	142642.0	146993.0	150606.0	153697.0	156389.0	158699.0	160746.0	162569.0	164170.0	165528.0	166688.0	167696.0	168586.0	169324.0	169984.0	170536.0
BR739	92277.0	110763.0	121065.0	128150.0	133602.0	138021.0	141748.0	144986.0	147673.0	149976.0	152107.0	153939.0	155589.0	156938.0	158155.0	159249.0	160156.0	160980.0	161694.0	162222.0
BR740	92902.0	111233.0	121276.0	128288.0	133759.0	138214.0	141834.0	145017.0	147640.0	149887.0	151924.0	153768.0	155349.0	156738.0	157999.0	159132.0	160075.0	160924.0	161635.0	162231.0
BR741	90624.0	109355.0	119905.0	127186.0	132835.0	137391.0	141131.0	144285.0	146989.0	149469.0	151593.0	153409.0	155061.0	156496.0	157882.0	159009.0	159994.0	160840.0	161606.0	162225.0
BR742	97712.0	115978.0	126156.0	133530.0	139039.0	143520.0	147340.0	150641.0	153458.0	155822.0	157867.0	159645.0	161264.0	162591.0	163830.0	164934.0	165918.0	166705.0	167394.0	168014.0
BR743	96215.0	114954.0	125397.0	132796.0	138360.0	142788.0	146423.0	149492.0	152152.0	154469.0	156444.0	158175.0	159752.0	161104.0	162331.0	163377.0	164279.0	165085.0	165801.0	166336.0
BR744	98665.0	117175.0	127634.0	135031.0	140659.0	145212.0	148959.0	152195.0	154979.0	157278.0	159366.0	161209.0	162830.0	164236.0	165461.0	166547.0	167502.0	168362.0	169027.0	169616.0
BR745	90640.0	108676.0	118528.0	125088.0	129977.0	133921.0	137172.0	139935.0	142330.0	144368.0	146195.0	147744.0	149056.0	150211.0	151277.0	152199.0	152976.0	153641.0	154212.0	154662.0
