Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51
s11_1 - Adapter 1	0.8727237750792087	1.047418675416853	1.0452263592041124	1.0544379339279673	1.2765122401923108	1.0349789864433943	1.1662742019884877	3.100470957613815	14.335078534031414	64.14225941422595	161.16666666666666	436.0	1202.5	1045.0	895.0	735.0	727.5	645.0	587.5	555.0	467.5	307.5	252.5	240.0	212.5	172.5	235.0	227.5	202.5	247.5	200.0	240.0	195.0	240.0	287.5	240.0	325.0	300.0	347.5	317.5	330.0	657.5	600.0	320.0	277.5	850.0	430.0	1065.0	692.5	2845.0	107467.5
s11_2 - Adapter 1	0.8797180114017694	1.0624895718058935	1.2454042485452907	1.3346456572197745	1.3534120455920589	1.530146686072182	1.7693615907901623	3.3856619570905284	18.26178010471204	84.39330543933055	222.5	499.3333333333333	1245.0	1097.5	937.5	765.0	702.5	650.0	632.5	547.5	495.0	365.0	467.5	270.0	315.0	915.0	385.0	617.5	527.5	935.0	722.5	2330.0	725.0	567.5	450.0	475.0	547.5	877.5	657.5	765.0	1210.0	1212.5	1225.0	4135.0	2137.5	1467.5	2080.0	2260.0	5512.5	25030.0	56452.5
s12_1 - Adapter 1	0.892698509789824	1.049309693356068	1.0477097127725041	1.0726562679531908	1.2653628415241454	0.9328229085561034	0.9862444848170256	2.4290657439446366	12.03601108033241	54.80662983425414	151.55555555555554	370.9090909090909	936.6666666666667	820.0	740.0	616.6666666666667	566.6666666666667	533.3333333333334	526.6666666666667	393.33333333333337	350.0	300.0	213.33333333333334	206.66666666666669	176.66666666666669	123.33333333333334	170.0	156.66666666666669	136.66666666666669	160.0	183.33333333333334	190.0	153.33333333333334	163.33333333333334	130.0	150.0	206.66666666666669	186.66666666666669	196.66666666666669	293.33333333333337	400.0	543.3333333333334	536.6666666666667	266.6666666666667	283.33333333333337	763.3333333333334	336.6666666666667	860.0	516.6666666666667	2326.666666666667	87470.0
s12_2 - Adapter 1	0.8966794722225537	1.082532818016119	1.2741413471673488	1.3845906368322087	1.3606354390271598	1.3738212648152954	1.4854226144130114	2.8269896193771626	16.28808864265928	81.10497237569061	189.77777777777777	431.81818181818176	1053.3333333333335	843.3333333333334	793.3333333333334	600.0	590.0	536.6666666666667	573.3333333333334	426.6666666666667	363.33333333333337	406.6666666666667	333.33333333333337	270.0	230.0	633.3333333333334	263.33333333333337	546.6666666666667	473.33333333333337	746.6666666666667	610.0	2293.3333333333335	623.3333333333334	516.6666666666667	333.33333333333337	303.33333333333337	430.0	643.3333333333334	560.0	573.3333333333334	1076.6666666666667	1073.3333333333335	1090.0	3460.0	1766.6666666666667	1176.6666666666667	1813.3333333333335	1716.6666666666667	4190.0	20513.333333333336	45880.0
s13_1 - Adapter 1	0.8458093469863649	1.031932177355035	0.9821807433870662	0.9278318987567001	1.249471764418051	1.1034007250728408	2.188612099644128	7.291814946619217	27.823613086770983	119.99999999999999	349.5454545454545	1064.5454545454545	3130.0	2413.3333333333335	2210.0	1826.6666666666667	1753.3333333333335	1776.6666666666667	1390.0	1193.3333333333335	976.6666666666667	653.3333333333334	496.6666666666667	286.6666666666667	306.6666666666667	160.0	153.33333333333334	96.66666666666667	93.33333333333334	116.66666666666667	106.66666666666667	166.66666666666669	130.0	110.0	123.33333333333334	113.33333333333334	166.66666666666669	160.0	150.0	163.33333333333334	170.0	246.66666666666669	213.33333333333334	213.33333333333334	140.0	300.0	206.66666666666669	870.0	1260.0	12573.333333333334	437836.6666666667
s13_2 - Adapter 1	0.8425411076609771	1.103050211902325	1.2894816863915093	1.320978181090278	1.4289050510442383	2.179889237339027	2.6654804270462633	7.3736654804270465	33.85490753911807	135.45454545454544	451.1363636363636	1247.2727272727273	3116.666666666667	2576.666666666667	2223.3333333333335	1956.6666666666667	1853.3333333333335	1823.3333333333335	1540.0	1230.0	1070.0	903.3333333333334	1180.0	476.6666666666667	686.6666666666667	3056.666666666667	843.3333333333334	1816.6666666666667	2183.3333333333335	3146.666666666667	2470.0	9730.0	1873.3333333333335	1200.0	1133.3333333333335	746.6666666666667	903.3333333333334	2293.3333333333335	1566.6666666666667	1560.0	3816.666666666667	2560.0	3503.3333333333335	15860.0	6190.0	2960.0	7930.0	4973.333333333334	19846.666666666668	102503.33333333334	230200.0
s14_1 - Adapter 1	0.8552356341077542	1.0416786959353266	1.0310054488527116	0.9797589496091464	1.2045134300862441	0.6919314867206177	0.9228879726291779	2.849122807017544	12.14887640449438	67.19101123595506	118.22222222222223	389.99999999999994	896.6666666666667	843.3333333333334	813.3333333333334	703.3333333333334	786.6666666666667	610.0	543.3333333333334	573.3333333333334	443.33333333333337	330.0	243.33333333333334	250.0	140.0	143.33333333333334	203.33333333333334	133.33333333333334	183.33333333333334	213.33333333333334	140.0	120.0	186.66666666666669	140.0	163.33333333333334	320.0	293.33333333333337	270.0	296.6666666666667	223.33333333333334	480.0	466.6666666666667	263.33333333333337	336.6666666666667	186.66666666666669	843.3333333333334	400.0	996.6666666666667	730.0	526.6666666666667	24136.666666666668
s14_2 - Adapter 1	0.8774942082816913	1.0777005372606918	1.2150177384982466	1.3242145576013937	1.434954958906513	1.719411364782771	2.2589700850951835	3.754385964912281	31.952247191011235	73.93258426966293	192.66666666666666	480.9090909090909	933.3333333333334	886.6666666666667	840.0	720.0	766.6666666666667	663.3333333333334	583.3333333333334	540.0	440.0	383.33333333333337	333.33333333333337	303.33333333333337	176.66666666666669	326.6666666666667	156.66666666666669	230.0	226.66666666666669	396.6666666666667	256.6666666666667	620.0	280.0	230.0	200.0	353.33333333333337	250.0	406.6666666666667	370.0	293.33333333333337	456.6666666666667	686.6666666666667	510.0	1196.6666666666667	686.6666666666667	913.3333333333334	630.0	1216.6666666666667	1336.6666666666667	5196.666666666667	13956.666666666668
s15_1 - Adapter 1	0.8448331989658517	1.0447443333295696	1.0376381251570852	0.9528357909351711	1.1449906658369633	0.7443192463131975	1.0330799700246227	2.942184154175589	13.184931506849315	65.2054794520548	134.44444444444443	365.55555555555554	1460.0	1120.0	1140.0	965.0	970.0	725.0	655.0	650.0	455.0	410.0	360.0	140.0	210.0	175.0	230.0	195.0	110.0	255.0	140.0	285.0	180.0	170.0	205.0	445.0	340.0	310.0	265.0	220.0	525.0	445.0	300.0	450.0	310.0	895.0	460.0	1190.0	830.0	1695.0	85580.0
s15_2 - Adapter 1	0.8646695768803072	1.0398409765061252	1.1838773445677706	1.2492869748496582	1.510528534436036	1.7131921954875142	2.457980944224387	4.36830835117773	33.49315068493151	73.63013698630137	206.11111111111111	464.44444444444446	1470.0	1235.0	1160.0	1005.0	1020.0	865.0	695.0	625.0	540.0	435.0	520.0	235.0	315.0	605.0	355.0	415.0	500.0	840.0	630.0	1900.0	485.0	470.0	375.0	465.0	460.0	720.0	570.0	430.0	935.0	1140.0	805.0	2985.0	1500.0	1300.0	1735.0	1915.0	3660.0	18070.0	49195.0
s16_1 - Adapter 1	0.8511286031681259	1.0450314038621498	1.0121437573158434	0.9498406249412201	1.1196059820353736	0.816742290952866	1.093619779609223	2.948148148148148	11.866666666666667	72.48520710059172	116.66666666666666	295.45454545454544	790.0	673.3333333333334	643.3333333333334	503.33333333333337	583.3333333333334	526.6666666666667	456.6666666666667	403.33333333333337	273.33333333333337	223.33333333333334	160.0	143.33333333333334	66.66666666666667	126.66666666666667	123.33333333333334	130.0	133.33333333333334	140.0	83.33333333333334	140.0	156.66666666666669	140.0	170.0	186.66666666666669	160.0	190.0	166.66666666666669	186.66666666666669	243.33333333333334	346.6666666666667	140.0	276.6666666666667	186.66666666666669	423.33333333333337	260.0	663.3333333333334	660.0	2040.0	113576.66666666667
s16_2 - Adapter 1	0.8505796889297585	1.0259541476664273	1.1402623503010259	1.1758160827737483	1.5907144180016668	1.845541253819798	2.9289749050838036	4.603703703703704	21.94074074074074	63.491124260355036	187.38095238095238	452.7272727272727	813.3333333333334	746.6666666666667	633.3333333333334	540.0	603.3333333333334	556.6666666666667	460.0	393.33333333333337	323.33333333333337	280.0	340.0	193.33333333333334	203.33333333333334	670.0	283.33333333333337	473.33333333333337	603.3333333333334	936.6666666666667	690.0	1916.6666666666667	583.3333333333334	336.6666666666667	420.0	356.6666666666667	340.0	610.0	496.6666666666667	520.0	1023.3333333333334	1016.6666666666667	866.6666666666667	3610.0	1553.3333333333335	1030.0	1913.3333333333335	1593.3333333333335	4536.666666666667	23806.666666666668	65786.66666666667
s17_1 - Adapter 1	0.8243513893178166	1.0347967250897014	0.9992348910757721	0.92245441305365	1.0760284480622524	0.7768873892872206	1.136229439055251	3.238866396761134	14.075573549257761	72.27027027027027	139.34782608695653	377.5	1176.6666666666667	940.0	853.3333333333334	856.6666666666667	746.6666666666667	800.0	650.0	503.33333333333337	396.6666666666667	363.33333333333337	270.0	206.66666666666669	120.0	140.0	166.66666666666669	196.66666666666669	160.0	186.66666666666669	133.33333333333334	146.66666666666669	133.33333333333334	206.66666666666669	103.33333333333334	273.33333333333337	220.0	266.6666666666667	340.0	186.66666666666669	463.33333333333337	493.33333333333337	226.66666666666669	403.33333333333337	243.33333333333334	656.6666666666667	350.0	743.3333333333334	556.6666666666667	760.0	40146.66666666667
s17_2 - Adapter 1	0.8563429619158105	1.039174189730389	1.160062632172402	1.212102040950818	1.435214230357604	1.8112610712779418	2.780261493040911	4.318488529014845	38.178137651821864	80.0	230.8695652173913	524.1666666666667	1226.6666666666667	1010.0	900.0	890.0	823.3333333333334	820.0	656.6666666666667	490.0	450.0	420.0	433.33333333333337	293.33333333333337	186.66666666666669	446.6666666666667	196.66666666666669	283.33333333333337	333.33333333333337	503.33333333333337	376.6666666666667	900.0	346.6666666666667	316.6666666666667	233.33333333333334	293.33333333333337	240.0	426.6666666666667	506.6666666666667	306.6666666666667	486.6666666666667	853.3333333333334	526.6666666666667	1693.3333333333335	946.6666666666667	886.6666666666667	783.3333333333334	1130.0	1800.0	8190.0	23246.666666666668
s18_1 - Adapter 1	0.8395771991311839	1.0608295584319287	1.0585760791859258	0.9699724479928786	1.0578059271163207	0.6516464471403813	0.9528611041088985	2.5315179021684315	11.733870967741936	61.04838709677419	112.90322580645162	301.25	970.0	695.0	700.0	570.0	585.0	550.0	535.0	545.0	365.0	215.0	230.0	125.0	100.0	100.0	150.0	120.0	95.0	150.0	115.0	130.0	80.0	75.0	115.0	140.0	170.0	165.0	195.0	80.0	265.0	290.0	170.0	225.0	200.0	450.0	210.0	375.0	445.0	1160.0	53145.0
s18_2 - Adapter 1	0.8547071669021492	1.0397642915539285	1.1636094901795508	1.198088887225834	1.494146933245104	1.873010871277769	2.844718931182254	4.130105900151285	25.866935483870968	74.75806451612902	180.96774193548387	563.75	1015.0	810.0	765.0	575.0	570.0	605.0	550.0	465.0	355.0	275.0	330.0	255.0	120.0	335.0	185.0	310.0	285.0	505.0	410.0	980.0	305.0	315.0	265.0	215.0	320.0	410.0	350.0	255.0	565.0	660.0	530.0	1875.0	820.0	675.0	815.0	880.0	2280.0	11220.0	30870.0
s19_1 - Adapter 1	0.8479935688601439	1.021427313937751	0.9780488864275554	0.9094048278333388	1.054346126448564	0.6807283341441378	0.7797081306462822	2.206781545302946	9.333333333333334	66.875	100.0	327.14285714285717	730.0	655.0	450.0	555.0	400.0	390.0	300.0	345.0	320.0	220.0	145.0	180.0	90.0	140.0	190.0	95.0	145.0	135.0	95.0	120.0	145.0	225.0	110.0	320.0	220.0	230.0	210.0	195.0	300.0	360.0	175.0	405.0	215.0	500.0	310.0	665.0	565.0	1015.0	52510.0
s19_2 - Adapter 1	0.8408583019883699	1.0466605106172848	1.137945076066065	1.1601133661269831	1.4516044964122523	1.8621863923830704	2.7908269631688674	4.380211228460255	28.533333333333335	56.25000000000001	191.07142857142858	547.1428571428572	790.0	730.0	510.0	575.0	400.0	495.0	325.0	340.0	365.0	255.0	380.0	205.0	150.0	455.0	175.0	260.0	360.0	490.0	440.0	990.0	335.0	415.0	210.0	410.0	275.0	455.0	375.0	280.0	565.0	760.0	465.0	2090.0	900.0	795.0	825.0	1205.0	2175.0	11110.0	30555.0
