Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51
s06_1	0.1020085984983744	0.00024934627121871834	0.0	0.00010389427967446598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004560958877709056	0.0	0.00253502042405697	0.0007792070975584948	0.014675067004018319	0.01398417004418312	0.016669837173768066	0.016508801040272643	0.0009869956569074267
s06_2	0.03816556363841508	0.14345722137450262	0.1430260601138536	0.01789059495994304	0.05279907293056361	0.145083166851408	0.023126866655536125	0.07197795695847004	0.07981158564592476	0.07157796398172334	0.07252340192676097	0.06462743667150156	0.06809231089864501	0.0572769163845331	0.08189466595339781	0.12404457521732865	0.11269931987687697	0.0952243020356318	0.028342359495194317	0.03986942982507632	0.0751830954864273	0.0760298338657742	0.05560941319575791	0.07664800482983727	0.07884017413096851	0.06870528714872436	0.07033123262562975	0.08974907349678743	0.08143753112283016	0.08255439462933066	0.09762945461009567	0.10318779857267961	0.10809680328729813	0.09782165902749344	0.10593580227006923	0.10944742892306618	0.1258835039675667	0.14301047597190242	0.14359228393807943	0.15681802574063894	0.17530081809472645	0.16701005457670406	0.1791449064426817	0.18200719384771322	0.1774981821098414	0.18887980044817915	0.1896745916876888	0.18727982854119238	0.17467225770269593	0.1610932753492432	0.144013055770761
s07_1	0.09955871408270274	0.0002285502394955662	0.0	0.00010591352561989654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045431328094850355	0.0	0.002480606257939682	0.0007469690754245335	0.014928232716320154	0.014214710017407166	0.01674548584011417	0.016673018691005816	0.0008640313932149455
s07_2	0.03781670304238832	0.14184608278546776	0.14192412433066134	0.01793840660235932	0.052811828511731565	0.14390303494092785	0.02267664327482837	0.07208809017455273	0.07942399542275189	0.07135226989129873	0.07262880659482274	0.06471316415375679	0.06801320663622934	0.057232324607340936	0.08160358429208765	0.12240258924008886	0.1121791468197262	0.09406235954263864	0.028301208924853404	0.03993497355478626	0.07523762396272335	0.07598459303814788	0.0559446391116464	0.0762187176737287	0.07872719591209468	0.06854277426432882	0.07015377473296831	0.08953037552532413	0.0809904007227093	0.0823226813870859	0.09697219429914317	0.1032824106676549	0.10750222850419498	0.09730665806425863	0.10557906185478107	0.10909650578457869	0.12540718873004275	0.14269896538651217	0.14359086876015342	0.15694154738434565	0.1760617259567796	0.1679398308605591	0.18039303171502483	0.18271198048649204	0.17775076797061268	0.18892185772546913	0.18992524902081553	0.18753940749632522	0.1755321583286801	0.16141778744080756	0.1437358030583701
s08_1	0.09993261719553057	0.00024186218402519623	0.0	0.00012093109201259811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004479287648146635	0.0	0.002447645302334986	0.0008174941820051633	0.014714895276092939	0.014129588790751964	0.016548210631003927	0.0165143499252404	0.0009287507866567536
s08_2	0.037575708910154486	0.1425971064575752	0.14327915781652625	0.01760272975335378	0.05276465406693681	0.1436080903868005	0.022536718307467785	0.07122841319542028	0.07919535353721026	0.07066729292848184	0.07176534724395622	0.06420957261500909	0.06731508305789262	0.05676505459071355	0.0813479269750345	0.12367380917944384	0.11212247127040047	0.09483416235627944	0.027852849112341597	0.03977665478478377	0.07501113775357436	0.07512723160190646	0.055144577957744745	0.0759205395655091	0.07836334762416358	0.06768271357761092	0.0692548177737747	0.08955189225716916	0.08093676126219167	0.08202997833398555	0.09722859797812888	0.10294622000848452	0.1074545311187142	0.09750915811159812	0.10539386531081951	0.1087122144756452	0.12499921394790192	0.14254873402077017	0.14364195109256406	0.1572684665405436	0.17679158203505746	0.16804100821702583	0.18095161160029083	0.18345246658311135	0.17833466276913817	0.18994888484602812	0.19084861217060184	0.1883332454567398	0.17609018170138438	0.16196543015431292	0.14388865052026975
s09_1	0.10337283753031415	0.00023175456799841252	0.0	0.00012360243626582002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004732943288678692	0.0	0.002580200857048993	0.0007982657342167543	0.01531640189393953	0.014492385652167396	0.017288890772681576	0.01719618894548221	0.0010454706067483943
s09_2	0.03707043067672385	0.1452998139319825	0.1454491668758037	0.01717043843792683	0.05358165612123298	0.14676244276112804	0.021779779290339703	0.07119500328911234	0.07926006225545709	0.07107655095435758	0.07192116760217401	0.06422176584311566	0.06755388152078172	0.056651116621834176	0.08289603392227662	0.12579637950953831	0.11480091278339143	0.0969249104384472	0.02738308973439021	0.038888416510133625	0.07655625896214227	0.0754644374417942	0.055281189619888	0.07607729952161223	0.0783227437804413	0.06803799106282285	0.06957272131312343	0.08907615573556762	0.08088234423144598	0.08168060996566272	0.09659530394173833	0.10243036895378727	0.10744141772406404	0.09734206866084434	0.10565948260123181	0.10908945020760832	0.12531742006900828	0.14262176114622307	0.14311617089128637	0.15699054436212465	0.17572146355790746	0.16745555063263073	0.18019690177103234	0.18275650222203704	0.17742614715807356	0.18911172748670463	0.1902035490070527	0.18779330149986923	0.17533520594457677	0.1616462361281372	0.14403803906176893
s10_1	0.101435075788139	0.00028390919107741555	0.0	0.0001192418602525145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043608451749491016	0.0	0.0024586535947304184	0.0007438420806228286	0.014592932421379157	0.013843412156934779	0.01636452577370223	0.016449698531025455	0.0010561421908079857
s10_2	0.037782635148582454	0.14211358468571111	0.14284607039869085	0.017789749912910855	0.0515976563864095	0.14340821059702413	0.022763838940587176	0.07192555446755244	0.08020434647936987	0.07160189798972419	0.07301008757746817	0.06503791749201435	0.06875144971130694	0.057321265678530194	0.08173745611118792	0.12344371628046026	0.11138325384349165	0.09475185343017666	0.028209217225452006	0.03975296493465972	0.07481575003272053	0.07652488336300657	0.05591875427460776	0.07688828712758568	0.07952296442078409	0.0690410370862059	0.07084102135763672	0.09085094114477296	0.08196458346404986	0.08304911657396559	0.09869819118615274	0.10428552406655626	0.10897002571933362	0.0990956640536611	0.10733470877872771	0.1105201699026163	0.1273275940143993	0.14475394016273108	0.14571923141239426	0.1591083888636052	0.17817573013636442	0.16973794897754363	0.18228673522316538	0.1851087925824749	0.17983943799607807	0.19147403664643056	0.1922065223594103	0.18975354694850144	0.17775554453356984	0.16407679970745997	0.14612238246372422
s11_1	0.1030323169024462	0.00028346163831804083	0.0	8.384076626308251e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004483484786354364	0.0	0.0024713063960403845	0.0007984834882198333	0.01480388387159571	0.013833726433408612	0.016352941838742186	0.01632898733409559	0.0009182560114528083
s11_2	0.03831922259966981	0.14469319290031601	0.14463330663869953	0.01815751452211901	0.05359021931187412	0.14633008405116665	0.023223892254873854	0.07213899074322085	0.07998808343242181	0.07193537745372479	0.07312911026861343	0.06551557020843733	0.06882528426710853	0.057902030148261216	0.08330178990853411	0.12620430773058577	0.11472610758742566	0.09669635042342183	0.02849388327712475	0.04036733274695367	0.07726126232015108	0.07641486982263805	0.056612479314786184	0.07699776276903852	0.07944511466043233	0.06903288997404569	0.07070970529930734	0.09038433844904403	0.08183258029020962	0.08299437376556948	0.09787810598598717	0.10370304303255085	0.10850991363163424	0.09866461222188372	0.10650572007620247	0.11003900951157525	0.12681514759907395	0.14388273215977287	0.14443767818408565	0.15780029935944456	0.1768800623104575	0.1681965543760668	0.18056905602603313	0.18328389988598054	0.1788203771868317	0.19004705503120253	0.19122082575888572	0.18845408047220397	0.17620534376291175	0.1623995642515908	0.1450884422269848
s12_1	0.10230152558852947	0.0002534568611669978	0.0	0.00014256948440643624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004546382447183022	0.0	0.0024025598298121663	0.0008395758526156801	0.015033160077967555	0.014283350197015187	0.016849600916331038	0.01698160969818885	0.0009979863908450538
s12_2	0.03788124004191754	0.14501956739771724	0.14392125433266023	0.017784223091884342	0.05303056784791997	0.1465825513749137	0.022325325187793055	0.07222992508132005	0.08022965726190343	0.07180749697937505	0.07277908161384854	0.06494304032276886	0.06851255778420408	0.05731293273138737	0.0822625925025137	0.12531329644198314	0.11396582155348568	0.09645617672786558	0.02847693442236706	0.03988249317488196	0.07662845769282232	0.07637500083165533	0.05585555577967713	0.07692415736418381	0.07934255824781893	0.06879241640174263	0.07054549302481439	0.09053162259808702	0.08194049107478066	0.08313913081404958	0.09832542107897219	0.10405988256287553	0.10861154536133284	0.0984099066993612	0.10677926346914643	0.1099421938824596	0.1268710000679053	0.14440176629862267	0.14516213688212365	0.1584422203370195	0.17716106560445713	0.16895011937290125	0.18155431786468507	0.18422089525821286	0.17892470293007748	0.19076853083836032	0.19149721931421546	0.1891844254560666	0.17701321576877638	0.16296748137910524	0.14516213688212365
s13_1	0.10091207487041726	0.0002986528259725005	0.0	0.00015747149005822752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004392911567486417	0.0	0.002351212248110777	0.0007221968337153194	0.014813180168236025	0.013721739840591066	0.01653450645611389	0.01640961527434357	0.0009936994027812287
s13_2	0.03729902293827465	0.142479118194408	0.14266916999275414	0.017359874266074254	0.053285094204875406	0.14497694182981438	0.0221491795843969	0.07147033628091003	0.07911584862580603	0.07098706170797271	0.07234457455330226	0.06416691717303706	0.06765301015984333	0.056787477345825635	0.08273769289714528	0.12434817663218656	0.11336861273916118	0.09549831364324302	0.02779643302096782	0.03946018338803929	0.07583609759148985	0.07560260538209317	0.055288783164581815	0.0762379213937074	0.07856198338491158	0.06808198421896747	0.06954809809192337	0.08965014830556332	0.081162977996563	0.08252592089327386	0.09708388864658793	0.10254652033619403	0.10710776349650131	0.09761060363057579	0.10506063412574435	0.10844355613630557	0.12510295377418978	0.1422673461905366	0.14272347050656733	0.15638004973058256	0.1750974368419864	0.16704467064349152	0.17932744686803326	0.18180355029791434	0.17706311544202358	0.188145850311294	0.18923729063893893	0.186712316746626	0.17500512596850396	0.1611639249975239	0.1435271181110024
s14_1	0.10936104876951284	0.00018204531986112298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2125644681374644e-05	0.019398535113436723	0.0047760125092976965	0.0031804388234560896	0.0035873636560868356	0.0
s14_2	0.05349455266860235	0.2067713577175543	0.15539709759792272	0.03486703302751861	0.039059429658438	0.10720863057586075	0.04673745873728655	0.0703230362075291	0.0682402235773533	0.07049972725327666	0.07410315373170417	0.05884347250805122	0.05774584631477092	0.05481705837465226	0.06711047173939162	0.07928609107363263	0.0775780776314062	0.07235230609656926	0.020453327113808522	0.04328930620815233	0.04274317024856896	0.0702213049993714	0.07459574695015192	0.07243797448238626	0.07826877899205575	0.08672317781737085	0.07716579852466189	0.08309297996837552	0.08271818078042614	0.0991611565831764	0.09794573635939771	0.0972229093540668	0.100328388339933	0.10814562854573417	0.1278011688166219	0.12765124914144213	0.13559163765185525	0.14261644528884918	0.15459395648088836	0.16485809995658754	0.1752882259298072	0.16947348424247835	0.1659503718757543	0.16893805683112212	0.1804872260940763	0.19699980746030288	0.19997678386744358	0.1998482812887181	0.18066391713982388	0.16967159238468016	0.15714794523305764
s15_1	0.11029285402411766	0.00018949539467382026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.574026767988765e-05	0.019367736200455288	0.00447601190867472	0.0032998335969061806	0.003443588723900113	0.0
s15_2	0.05412380531321563	0.20662839208191536	0.1569348584096945	0.035089319634428094	0.03897724238721855	0.10697995177930296	0.04698832355515316	0.071191459481768	0.06904166690081327	0.07107384165059114	0.07442594983913148	0.05946234798385394	0.05801172806600608	0.05509088525844753	0.06648021191073956	0.07947698225578192	0.07749708209763823	0.07177954863765226	0.019995031300065174	0.043446719971939	0.042303213279941805	0.07059030167797518	0.07481800927638765	0.072524461568439	0.07873206932499519	0.0871744158739116	0.07766697452044923	0.0834890571637035	0.0829728455713162	0.09995555352846305	0.09862255144179205	0.09789070715891385	0.10128855561513407	0.10892718031767532	0.12873925054702093	0.12886340270215205	0.13647589010887623	0.14353295997948745	0.15557571902720643	0.16601756870612935	0.17631566325805836	0.1707941595167005	0.16714147242626376	0.17038249710758152	0.181105322716538	0.19785932933528544	0.20096966753751783	0.20085204970634093	0.18173915214010217	0.17057199250225533	0.15799341889028623
s16_1	0.10905940221928197	0.0002034690339911977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.347492894126584e-05	0.019589546439263646	0.004606312852856282	0.003328979472800429	0.00352679658918076	0.0
s16_2	0.053512355939685	0.2061084795154724	0.15634334495179197	0.035296225479861935	0.03916213712569469	0.10726774433663727	0.04710873328657314	0.07078461615849332	0.06859732404308796	0.0707394008176064	0.0743283685005067	0.059260356149936334	0.057819117159165344	0.05532662149277317	0.06708826204098657	0.07954508845533657	0.07741431551603986	0.07196021502155359	0.0208160125608217	0.0438475768251031	0.04297152959541878	0.07036637425528922	0.07515920038930408	0.07263844513485758	0.07873121231937177	0.08676823916202409	0.07721084648204866	0.08337143667789326	0.08282885258725006	0.09934940776381315	0.09821337232402895	0.09777817466799224	0.10085281784830366	0.10848290662297357	0.12802158580373943	0.1279594147100199	0.13526169226325954	0.14225311434790153	0.15407692598983447	0.1646799234278202	0.17464425417577803	0.1690318999881875	0.16528467861218293	0.1683536698748835	0.1793579534632408	0.19559026084164965	0.1987666385389567	0.19890793647922836	0.17998531631804698	0.16929754011589823	0.1562868257756833
s17_1	0.10913800386807163	0.00019049467605994198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012356411420104345	0.01995045593871014	0.005163950272651941	0.0033825676262535646	0.003881972587816115	0.0
s17_2	0.05405929996295651	0.20726850456273366	0.155721674921865	0.0353444851662568	0.03932427934448208	0.1085665198398918	0.04724782816762399	0.0712656028654518	0.06935035909533564	0.07120896931310966	0.0747974771296983	0.059424041921185146	0.058275925360067114	0.05497573380994758	0.06731669971577679	0.0798172692691157	0.07796895606085842	0.07248579849318712	0.021134612033136806	0.04369021137958561	0.042799520056386424	0.0706889703325136	0.07530203059601923	0.07291827289289077	0.07919944869811048	0.08766359052088195	0.07779905540383197	0.08390518204726688	0.08351904419038862	0.10045762484544832	0.09896970697027743	0.09852178705629863	0.10191980019682734	0.1096528543439093	0.12973202290157887	0.12977835944440427	0.1370326026489572	0.14379258939670592	0.1562313768929443	0.1666622475334157	0.17702103910726988	0.17085313040673444	0.16765590895178245	0.17053907161647347	0.18157231731367496	0.19804753254048074	0.2008998041766215	0.20111604137647335	0.18209746479902938	0.17154817854911533	0.1585430555294555
s18_1	0.1070557229807772	0.000176938892537933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010000893926057082	0.019701761034332452	0.004885052033112498	0.0033541459628929913	0.0036080148087082858	0.0
s18_2	0.05442024894840601	0.2050798694467921	0.1548676889426578	0.034918505792594694	0.03932659211538755	0.1063556604059532	0.04736577223287189	0.07170640944982928	0.07008318743567694	0.07209875221154383	0.07572984600623532	0.060028442542325706	0.05882833527119885	0.05574344414477664	0.06625976875779203	0.0782300694877496	0.07594524987541193	0.07061400411329073	0.020517218539072492	0.044003933274651165	0.04209607043337259	0.0718141113844176	0.07630682065581554	0.07395276408552826	0.08019178329632233	0.08917720183911823	0.0787839651513466	0.08500759837148521	0.08448447468919913	0.101316748466286	0.10022434312974744	0.0994319646109906	0.10275533859257266	0.11010214913056075	0.13005008601538076	0.13010393698267492	0.13772769535246152	0.144712935110046	0.1566678498493481	0.16706877953244745	0.17687734857531112	0.1712922339673746	0.16791500901849843	0.1710537511122148	0.1820162694542389	0.19795615577330836	0.20092565196981452	0.20124106477825174	0.18230091028136514	0.17145378686925708	0.15927577526545064
s19_1	0.10765508227851431	0.00015270224436668696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.331803822408647e-05	0.020258497752647136	0.004742253033387667	0.0034018666661689706	0.0033848997501282276	0.0
s19_2	0.05209691570310136	0.2031364022977955	0.15443286980284274	0.03341634114224333	0.03765807015242908	0.10381207579528602	0.045471334989191224	0.06877539417115174	0.06670543041418109	0.06873297688104987	0.0724741818680337	0.057433010797915046	0.05651679733171492	0.053768156933114555	0.0644403471227419	0.0763765725574046	0.07441689375469877	0.06913169940800733	0.019164131668019214	0.04249364122404083	0.040542445879355384	0.06834273781211278	0.07269475177656336	0.07057388727147049	0.0761051019007527	0.08448675842487975	0.07540097488506187	0.08122062708703671	0.08044014894916253	0.09635511619537947	0.09509956440836449	0.09481961029369222	0.09766156873051667	0.10526274711676953	0.12530915841890738	0.12552972832743703	0.13296972101130283	0.13987525583988525	0.15221868725952578	0.16246670454813456	0.17255353613435626	0.1671750237494407	0.16320476539590686	0.16657269822999435	0.17726185533566244	0.19327014062010345	0.19656172233200758	0.19657020579002799	0.17785569739708842	0.16691203655080922	0.1541783660622316
