Sample	-247.5	-242.5	-237.5	-232.5	-227.5	-222.5	-217.5	-212.5	-207.5	-202.5	-197.5	-192.5	-187.5	-182.5	-177.5	-172.5	-167.5	-162.5	-157.5	-152.5	-147.5	-142.5	-137.5	-132.5	-127.5	-122.5	-117.5	-112.5	-107.5	-102.5	-97.5	-92.5	-87.5	-82.5	-77.5	-72.5	-67.5	-62.5	-57.5	-52.5	-47.5	-42.5	-37.5	-32.5	-27.5	-22.5	-17.5	-12.5	-7.5	-2.5	2.5	7.5	12.5	17.5	22.5	27.5	32.5	37.5	42.5	47.5	52.5	57.5	62.5	67.5	72.5	77.5	82.5	87.5	92.5	97.5	102.5	107.5	112.5	117.5	122.5	127.5	132.5	137.5	142.5	147.5	152.5	157.5	162.5	167.5	172.5	177.5	182.5	187.5	192.5	197.5	202.5	207.5	212.5	217.5	222.5	227.5	232.5	237.5	242.5	247.5
s01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	216.0	1175.0	1478.0	2176.0	3235.0	5099.0	7671.0	11932.0	16872.0	23718.0	30746.0	36527.0	42328.0	45520.0	47723.0	47133.0	46884.0	44941.0	43303.0	40317.0	38332.0	35251.0	32918.0	30087.0	27868.0	25501.0	23493.0	21550.0	19803.0	18039.0	16517.0	15261.0	14124.0	12535.0	11555.0	10655.0	9716.0	9098.0	8344.0	7530.0	7077.0	6412.0	5848.0	5490.0	4912.0	4563.0	4219.0	3997.0	3526.0	3464.0	3014.0	2842.0	2597.0	2390.0	2228.0	2071.0	1892.0	1750.0	1581.0	1475.0	1315.0
s02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	232.0	1226.0	1578.0	2362.0	3056.0	4996.0	7082.0	11206.0	15472.0	21973.0	28632.0	33612.0	39338.0	42444.0	45203.0	44793.0	45230.0	43158.0	41998.0	39165.0	37287.0	34595.0	32224.0	30092.0	27578.0	26136.0	23732.0	22117.0	20384.0	18988.0	17213.0	16163.0	14604.0	13667.0	12518.0	11605.0	10582.0	9932.0	9069.0	8379.0	7708.0	7229.0	6647.0	6125.0	5664.0	5235.0	4817.0	4415.0	4168.0	3910.0	3661.0	3333.0	3078.0	2788.0	2665.0	2402.0	2365.0	2095.0	1956.0	1779.0	1742.0
s03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	213.0	1317.0	1548.0	2282.0	3232.0	5472.0	7833.0	12471.0	17412.0	24700.0	31686.0	37130.0	41989.0	44736.0	46988.0	45981.0	45585.0	43152.0	41720.0	38278.0	36810.0	34170.0	31879.0	29303.0	26668.0	25266.0	23209.0	21475.0	19575.0	18352.0	16699.0	15080.0	14477.0	13010.0	12088.0	11300.0	10210.0	9471.0	8767.0	8191.0	7472.0	6945.0	6381.0	5966.0	5467.0	5039.0	4709.0	4425.0	3928.0	3649.0	3211.0	3040.0	2908.0	2554.0	2381.0	2267.0	2080.0	1960.0	1739.0	1715.0	1428.0
s04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	271.0	1558.0	1983.0	3008.0	4167.0	6973.0	10057.0	15736.0	21257.0	29113.0	36027.0	41266.0	45761.0	47567.0	47570.0	46239.0	45410.0	42834.0	40956.0	37259.0	35801.0	32325.0	30222.0	27528.0	25272.0	23302.0	21416.0	19523.0	18187.0	16721.0	15213.0	14035.0	13094.0	11847.0	11027.0	10325.0	9131.0	8571.0	8055.0	7373.0	6828.0	6298.0	5809.0	5388.0	5048.0	4627.0	4287.0	4128.0	3664.0	3440.0	3034.0	2832.0	2758.0	2467.0	2285.0	2156.0	1979.0	1771.0	1699.0	1588.0	1433.0
s05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	175.0	867.0	1175.0	1741.0	2473.0	4269.0	6406.0	10172.0	14730.0	20860.0	27195.0	32524.0	37926.0	41122.0	42941.0	43068.0	43958.0	41676.0	40823.0	38177.0	36828.0	33837.0	31982.0	29757.0	27169.0	25712.0	23725.0	22064.0	20302.0	18744.0	17182.0	15914.0	14839.0	13617.0	12772.0	11903.0	11121.0	10372.0	9656.0	9187.0	8382.0	7900.0	7430.0	6873.0	6357.0	6032.0	5628.0	5277.0	4768.0	4567.0	4315.0	3959.0	3794.0	3418.0	3275.0	2995.0	2778.0	2553.0	2398.0	2257.0	2032.0
s06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164.0	832.0	1051.0	1526.0	2117.0	3559.0	5145.0	8339.0	12133.0	17529.0	24010.0	29232.0	35119.0	38895.0	42007.0	42591.0	43784.0	42202.0	41393.0	39210.0	37857.0	35007.0	33464.0	30959.0	29230.0	26904.0	25312.0	23587.0	21478.0	20195.0	18275.0	17390.0	16075.0	14940.0	13622.0	12816.0	11550.0	11027.0	10130.0	9451.0	8768.0	8299.0	7514.0	7090.0	6500.0	6156.0	5607.0	5160.0	4833.0	4547.0	4099.0	3943.0	3538.0	3363.0	3136.0	2812.0	2723.0	2421.0	2250.0	2107.0	2028.0
s07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	183.0	926.0	1250.0	1845.0	2477.0	4137.0	6135.0	9972.0	14266.0	20343.0	27089.0	32788.0	38372.0	41928.0	44483.0	44746.0	45632.0	43945.0	42989.0	40334.0	39089.0	35690.0	33870.0	31113.0	28794.0	26855.0	24622.0	22741.0	21227.0	19202.0	17504.0	16354.0	15031.0	13873.0	12799.0	11698.0	10701.0	9847.0	9151.0	8371.0	7762.0	7191.0	6558.0	6161.0	5704.0	5173.0	4909.0	4589.0	4073.0	3775.0	3515.0	3346.0	3074.0	2767.0	2585.0	2350.0	2067.0	2111.0	1845.0	1772.0	1635.0
s08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	208.0	1231.0	1569.0	2290.0	3403.0	5665.0	8623.0	13345.0	18886.0	26038.0	32740.0	38043.0	43262.0	44394.0	46605.0	45453.0	45594.0	43144.0	41195.0	38264.0	36662.0	33043.0	31012.0	28621.0	26372.0	24507.0	22238.0	20997.0	19051.0	17883.0	16223.0	14945.0	13694.0	12732.0	11590.0	10862.0	9912.0	9307.0	8575.0	7946.0	7297.0	6862.0	6248.0	5807.0	5479.0	5074.0	4717.0	4298.0	4079.0	3719.0	3466.0	3220.0	2857.0	2729.0	2571.0	2296.0	2095.0	2022.0	1869.0	1717.0	1634.0
s09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	167.0	845.0	1128.0	1597.0	2359.0	3942.0	5679.0	9486.0	13500.0	19307.0	25444.0	30475.0	35800.0	39706.0	42139.0	42743.0	44601.0	43704.0	42753.0	40298.0	39286.0	36424.0	34429.0	32558.0	29963.0	27298.0	25496.0	23812.0	21955.0	20428.0	18534.0	16948.0	15699.0	14226.0	13052.0	12123.0	11236.0	10237.0	9464.0	8802.0	7947.0	7545.0	6755.0	6083.0	5822.0	5396.0	4967.0	4572.0	4175.0	3883.0	3600.0	3296.0	3124.0	2880.0	2615.0	2531.0	2370.0	2119.0	2045.0	1859.0	1692.0
